Timestamp,Transformer.tr(r:idt552-idt552lv)__A1 [Amps],Transformer.tr(r:idt552-idt552lv)__B1 [Amps],Transformer.tr(r:idt552-idt552lv)__C1 [Amps],Transformer.tr(r:idt552-idt552lv)__N1 [Amps],Transformer.tr(r:idt552-idt552lv)__A2 [Amps],Transformer.tr(r:idt552-idt552lv)__B2 [Amps],Transformer.tr(r:idt552-idt552lv)__C2 [Amps],Transformer.tr(r:idt552-idt552lv)__N2 [Amps],Transformer.tr(r:idt560-idt560lv)__C1 [Amps],Transformer.tr(r:idt560-idt560lv)__N1 [Amps],Transformer.tr(r:idt560-idt560lv)__A2 [Amps],Transformer.tr(r:idt560-idt560lv)__N2 [Amps],Transformer.tr(r:idt560-idt560lv)__N3 [Amps],Transformer.tr(r:idt560-idt560lv)__B3 [Amps],Transformer.tr(r:idt578-idt578lv)__A1 [Amps],Transformer.tr(r:idt578-idt578lv)__N1 [Amps],Transformer.tr(r:idt578-idt578lv)__A2 [Amps],Transformer.tr(r:idt578-idt578lv)__N2 [Amps],Transformer.tr(r:idt578-idt578lv)__N3 [Amps],Transformer.tr(r:idt578-idt578lv)__B3 [Amps],Transformer.tr(r:idt593-idt593lv)__A1 [Amps],Transformer.tr(r:idt593-idt593lv)__B1 [Amps],Transformer.tr(r:idt593-idt593lv)__C1 [Amps],Transformer.tr(r:idt593-idt593lv)__N1 [Amps],Transformer.tr(r:idt593-idt593lv)__A2 [Amps],Transformer.tr(r:idt593-idt593lv)__B2 [Amps],Transformer.tr(r:idt593-idt593lv)__C2 [Amps],Transformer.tr(r:idt593-idt593lv)__N2 [Amps],Transformer.tr(r:idt597-idt597lv)__B1 [Amps],Transformer.tr(r:idt597-idt597lv)__N1 [Amps],Transformer.tr(r:idt597-idt597lv)__A2 [Amps],Transformer.tr(r:idt597-idt597lv)__N2 [Amps],Transformer.tr(r:idt597-idt597lv)__N3 [Amps],Transformer.tr(r:idt597-idt597lv)__B3 [Amps],Transformer.tr(r:idt616-idt616lv)__A1 [Amps],Transformer.tr(r:idt616-idt616lv)__B1 [Amps],Transformer.tr(r:idt616-idt616lv)__C1 [Amps],Transformer.tr(r:idt616-idt616lv)__N1 [Amps],Transformer.tr(r:idt616-idt616lv)__A2 [Amps],Transformer.tr(r:idt616-idt616lv)__B2 [Amps],Transformer.tr(r:idt616-idt616lv)__C2 [Amps],Transformer.tr(r:idt616-idt616lv)__N2 [Amps],Transformer.tr(r:idt629-idt629lv)__A1 [Amps],Transformer.tr(r:idt629-idt629lv)__B1 [Amps],Transformer.tr(r:idt629-idt629lv)__C1 [Amps],Transformer.tr(r:idt629-idt629lv)__N1 [Amps],Transformer.tr(r:idt629-idt629lv)__A2 [Amps],Transformer.tr(r:idt629-idt629lv)__B2 [Amps],Transformer.tr(r:idt629-idt629lv)__C2 [Amps],Transformer.tr(r:idt629-idt629lv)__N2 [Amps],Transformer.tr(r:idt660-idt660lv)__A1 [Amps],Transformer.tr(r:idt660-idt660lv)__B1 [Amps],Transformer.tr(r:idt660-idt660lv)__C1 [Amps],Transformer.tr(r:idt660-idt660lv)__N1 [Amps],Transformer.tr(r:idt660-idt660lv)__A2 [Amps],Transformer.tr(r:idt660-idt660lv)__B2 [Amps],Transformer.tr(r:idt660-idt660lv)__C2 [Amps],Transformer.tr(r:idt660-idt660lv)__N2 [Amps],Transformer.tr(r:idt673-idt673lv)__A1 [Amps],Transformer.tr(r:idt673-idt673lv)__B1 [Amps],Transformer.tr(r:idt673-idt673lv)__C1 [Amps],Transformer.tr(r:idt673-idt673lv)__N1 [Amps],Transformer.tr(r:idt673-idt673lv)__A2 [Amps],Transformer.tr(r:idt673-idt673lv)__B2 [Amps],Transformer.tr(r:idt673-idt673lv)__C2 [Amps],Transformer.tr(r:idt673-idt673lv)__N2 [Amps],Transformer.tr(r:idt705-idt705lv)__A1 [Amps],Transformer.tr(r:idt705-idt705lv)__B1 [Amps],Transformer.tr(r:idt705-idt705lv)__C1 [Amps],Transformer.tr(r:idt705-idt705lv)__N1 [Amps],Transformer.tr(r:idt705-idt705lv)__A2 [Amps],Transformer.tr(r:idt705-idt705lv)__B2 [Amps],Transformer.tr(r:idt705-idt705lv)__C2 [Amps],Transformer.tr(r:idt705-idt705lv)__N2 [Amps],Transformer.tr(r:idt724-idt724lv)__A1 [Amps],Transformer.tr(r:idt724-idt724lv)__B1 [Amps],Transformer.tr(r:idt724-idt724lv)__C1 [Amps],Transformer.tr(r:idt724-idt724lv)__N1 [Amps],Transformer.tr(r:idt724-idt724lv)__A2 [Amps],Transformer.tr(r:idt724-idt724lv)__B2 [Amps],Transformer.tr(r:idt724-idt724lv)__C2 [Amps],Transformer.tr(r:idt724-idt724lv)__N2 [Amps],Transformer.tr(r:idt741-idt741lv)__B1 [Amps],Transformer.tr(r:idt741-idt741lv)__N1 [Amps],Transformer.tr(r:idt741-idt741lv)__A2 [Amps],Transformer.tr(r:idt741-idt741lv)__N2 [Amps],Transformer.tr(r:idt741-idt741lv)__N3 [Amps],Transformer.tr(r:idt741-idt741lv)__B3 [Amps],Transformer.tr(r:idt808-idt808lv)__A1 [Amps],Transformer.tr(r:idt808-idt808lv)__B1 [Amps],Transformer.tr(r:idt808-idt808lv)__C1 [Amps],Transformer.tr(r:idt808-idt808lv)__N1 [Amps],Transformer.tr(r:idt808-idt808lv)__A2 [Amps],Transformer.tr(r:idt808-idt808lv)__B2 [Amps],Transformer.tr(r:idt808-idt808lv)__C2 [Amps],Transformer.tr(r:idt808-idt808lv)__N2 [Amps],Transformer.tr(r:idt940-idt940lv)__A1 [Amps],Transformer.tr(r:idt940-idt940lv)__B1 [Amps],Transformer.tr(r:idt940-idt940lv)__C1 [Amps],Transformer.tr(r:idt940-idt940lv)__N1 [Amps],Transformer.tr(r:idt940-idt940lv)__A2 [Amps],Transformer.tr(r:idt940-idt940lv)__B2 [Amps],Transformer.tr(r:idt940-idt940lv)__C2 [Amps],Transformer.tr(r:idt940-idt940lv)__N2 [Amps],Transformer.tr(r:idt997-idt997lv)__A1 [Amps],Transformer.tr(r:idt997-idt997lv)__B1 [Amps],Transformer.tr(r:idt997-idt997lv)__C1 [Amps],Transformer.tr(r:idt997-idt997lv)__N1 [Amps],Transformer.tr(r:idt997-idt997lv)__A2 [Amps],Transformer.tr(r:idt997-idt997lv)__B2 [Amps],Transformer.tr(r:idt997-idt997lv)__C2 [Amps],Transformer.tr(r:idt997-idt997lv)__N2 [Amps],Transformer.tr(r:idt998-idt998lv)__A1 [Amps],Transformer.tr(r:idt998-idt998lv)__B1 [Amps],Transformer.tr(r:idt998-idt998lv)__C1 [Amps],Transformer.tr(r:idt998-idt998lv)__N1 [Amps],Transformer.tr(r:idt998-idt998lv)__A2 [Amps],Transformer.tr(r:idt998-idt998lv)__B2 [Amps],Transformer.tr(r:idt998-idt998lv)__C2 [Amps],Transformer.tr(r:idt998-idt998lv)__N2 [Amps],Transformer.tr(r:idt1045-idt1045lv)__A1 [Amps],Transformer.tr(r:idt1045-idt1045lv)__B1 [Amps],Transformer.tr(r:idt1045-idt1045lv)__C1 [Amps],Transformer.tr(r:idt1045-idt1045lv)__N1 [Amps],Transformer.tr(r:idt1045-idt1045lv)__A2 [Amps],Transformer.tr(r:idt1045-idt1045lv)__B2 [Amps],Transformer.tr(r:idt1045-idt1045lv)__C2 [Amps],Transformer.tr(r:idt1045-idt1045lv)__N2 [Amps],Transformer.tr(r:idt1098-idt1098lv)__A1 [Amps],Transformer.tr(r:idt1098-idt1098lv)__B1 [Amps],Transformer.tr(r:idt1098-idt1098lv)__C1 [Amps],Transformer.tr(r:idt1098-idt1098lv)__N1 [Amps],Transformer.tr(r:idt1098-idt1098lv)__A2 [Amps],Transformer.tr(r:idt1098-idt1098lv)__B2 [Amps],Transformer.tr(r:idt1098-idt1098lv)__C2 [Amps],Transformer.tr(r:idt1098-idt1098lv)__N2 [Amps],Transformer.tr(r:idt1144-idt1144lv)__A1 [Amps],Transformer.tr(r:idt1144-idt1144lv)__B1 [Amps],Transformer.tr(r:idt1144-idt1144lv)__C1 [Amps],Transformer.tr(r:idt1144-idt1144lv)__N1 [Amps],Transformer.tr(r:idt1144-idt1144lv)__A2 [Amps],Transformer.tr(r:idt1144-idt1144lv)__B2 [Amps],Transformer.tr(r:idt1144-idt1144lv)__C2 [Amps],Transformer.tr(r:idt1144-idt1144lv)__N2 [Amps]
2020-01-01 00:00:00,(1.344901547340882-0.1371852805725382j),(-0.7922613917139927-1.0965199025248182j),(-0.5526489676085475+1.234383148384694j),(8.815199961986764e-06-0.0006779691098870444j),(-33.99047031638702+3.5354132082065917j),(20.083098002661245+27.679910514074436j),(13.90863068292083-31.23207486005049j),(-0.0012582857730194519+0.01675103816205592j),(-1.0531702108148977+2.4226606693862323j),(1.0531733288549674-2.4226589704773005j),(31.1709463223242-72.0163185251431j),(-31.170759120811454+72.01641912192008j),(31.275224452832845-71.95782790251178j),(-31.275598603109756+71.95762610678503j),(1.663761629198305-0.057614525359866775j),(-1.663761671266471+0.05761274963154506j),(-49.410846056025775+1.7602197224032352j),(49.41084273869524-1.7603259707984762j),(-49.41187267073019+1.6651234060846036j),(49.41187889473895-1.6649108886103932j),(9.356823827244085-0.9436496549935214j),(-5.502781540074977-7.6328865976933j),(-3.8546682922673767+8.580780642769469j),(0.0006260161372324546-0.004244398937998994j),(-241.4587366736173+24.448505932103217j),(142.08779459429752+196.92442566929594j),(99.3884430447506-221.4816745042299j),(-0.01750067910143116+0.10874267025792506j),(-0.9884157428332685-1.3291730977444374j),(0.9884142277623198+1.3291740222701591j),(29.428841380542508+39.42530993504397j),(-29.428931594498863-39.425253981008154j),(29.347715967231125+39.47356759463128j),(-29.34753529050613-39.47367917730753j),(3.308427249847341-0.39785564163565823j),(-2.001171580797461-2.666784374925072j),(-1.3073704866595506+3.0661417959416895j),(0.00011482391823847138-0.0015017849781884252j),(-84.75710904833295+10.29721743441769j),(51.35855528461252+68.26785345365124j),(33.40248707663159-78.60302281069744j),(-0.003933149318982032+0.0379517764558841j),(1.279913410042269-0.25857880841914493j),(-0.8647344619718069-0.9792454038933869j),(-0.41512294151311835+1.2383769038287937j),(-5.600078088718874e-05-0.000552696763691074j),(-32.05290857952741+6.686948920349096j),(21.839280543283166+24.418480207667017j),(10.213061102498614-31.118813457305805j),(0.0005670836544595659+0.013384192709963827j),(1.9207523924926662-0.13349463716262733j),(-1.0772829729961586-1.5970400012914396j),(-0.8435605710491672+1.731368870619562j),(9.115302658102564e-05-0.0008342335285362878j),(-49.3513974905909+3.446026380154308j),(27.693691136591042+41.02646830138076j),(21.660503860628523-44.493709722006315j),(-0.0027974684880973655+0.021215004689111083j),(7.283069024055521-0.8608344148630636j),(-4.392716430828784-5.877842615127548j),(-2.890804941751128+6.741963528082806j),(0.0004523599089338859-0.0032865066375507013j),(-187.58201952487252+22.303182408777502j),(113.2533716959224+151.32479635478285j),(74.3415914682464-173.71178821654757j),(-0.012943343906954397+0.0838092290377972j),(0.3035086114075227-0.07483633135809953j),(-0.2167614619206688-0.22542767555404453j),(-0.08671351193621035+0.30040647355130545j),(-3.3635591648817353e-05-0.0001424684458442016j),(-7.122679513420053+1.9253225759794077j),(5.233764977478586+5.206269395382151j),(1.8886234326776048-7.134662707639109j),(0.0002911541123467032+0.0030706892885064008j),(5.872247908296089-0.4928322398031355j),(-3.367210526381996-4.840211737648005j),(-2.5053943172094364+5.335699762306945j),(0.00035694160388288765-0.0026557904531046006j),(-151.36728664908514+12.756636019987127j),(86.84231321994775+124.73937270920533j),(64.53520079600912-137.56394176236154j),(-0.010227203434624244+0.06793288637618389j),(-0.40858693207414376-0.5450442353207627j),(0.40858541669393844+0.5450451596954942j),(12.001829360830016+15.919569799438705j),(-12.00191999715571-15.919514137938222j),(11.98776043820908+15.927588522953556j),(-11.987579056507457-15.927699707846841j),(3.38343062783602-0.5703338437386378j),(-2.1881439843089083-2.6454022109488733j),(-1.1953379820943724+3.217289171801042j),(5.134487588520642e-05-0.0015531227096516886j),(-86.70624271123916+14.778125957325756j),(56.216306456070015+67.71285534140225j),(30.492220316971725-82.53026719680747j),(-0.002283898250425409+0.039285751924580836j),(2.071104262656945-0.2832164290447281j),(-1.2822153763578967-1.6523079527037652j),(-0.78888917602265+1.936428112366741j),(2.9561911674136354e-07-0.0009037360707679909j),(-52.609268944983796+7.323815707983158j),(32.683262124019166+41.90733979183051j),(19.92693826487084-49.25363980318616j),(-0.0009312909605796449+0.022484161278953252j),(3.559910386030168-0.2932536969996704j),(-2.0364345586173727-2.9371757031230175j),(-1.5236582278214144+3.232085024680913j),(0.00018240339329622657-0.0016556276416963556j),(-91.54164127950253+7.580363450855657j),(52.40087180111186+75.50946004954972j),(39.14634407431049-83.1320381268497j),(-0.005574518763751257+0.042214545557726524j),(0.7780104861855079-0.07266168482203739j),(-0.45248019986107124-0.6376231821730158j),(-0.32553190597334947+0.7106588939920755j),(1.6217341567426047e-06-0.00037402924662899295j),(-19.451684370983457+1.865543640225951j),(11.355660061324215+15.918070251386553j),(8.09679317690211-17.792660134815833j),(-0.0007688131470331427+0.009046184600265406j),(5.632251508567691-0.6570030856823905j),(-3.389425066765341-4.550729686590103j),(-2.2430135607671104+5.210532903197759j),(0.00018712531326059434-0.002800138142731612j),(-145.13243721009485+17.022695013397424j),(87.4204631897901+117.21847708695577j),(57.7180634928518-134.31284922192572j),(-0.006089308188165887+0.07167693265819253j),(0.9077947201835741-0.11364292238941687j),(-0.5529514822324728-0.7294974460148325j),(-0.35485552451353897+0.843555655713601j),(1.2288085542877525e-05-0.0004152887565567198j),(-23.03311985843129+2.934890737176829j),(14.074737240804097+18.484004061021096j),(8.959155176878085-21.429209933335187j),(-0.0007725197713170928+0.010315097363218229j),(1.145061368859139-0.23514220443446732j),(-0.7770535699953314-0.8742985165102795j),(-0.3679672496652131+1.110012779806027j),(-4.0547085589537346e-05-0.000572061245904365j),(-28.98917797440754+6.085121655642524j),(19.78740446712345+22.069055956979128j),(9.201491293048093-28.16836037206258j),(0.0002822689923505095+0.014182697254909726j)
2020-01-01 00:15:00,(1.5479101895450782-0.2166393061200722j),(-0.9623044662826032-1.2323688364368337j),(-0.5856629772818991+1.4492379945620826j),(5.725622024499444e-05-0.0002298532914153384j),(-39.264567636577794+5.599815653582482j),(24.500858099007928+31.208744841733278j),(14.765543570775662-36.81394151943914j),(-0.0018339760695198493+0.00538099059031083j),(-1.062019919897125+2.0144861397536715j),(1.0620230392642043-2.0144844339904466j),(31.44784625274042-59.76332729473961j),(-31.44765890200142+59.76342849729099j),(31.52482456591315-59.71924206440963j),(-31.52519901206324+59.71903915508665j),(1.9114976070813299-0.14146663859082764j),(-1.9114976473831433+0.14146486126543323j),(-56.842512082681196+4.291125464041215j),(56.842508765858156-4.291231728312596j),(-56.84421534914509+4.165349137094381j),(56.84422151285253-4.165136567380614j),(8.615035682827767-0.49733699903282513j),(-4.742262972900505-7.2124463306058715j),(-3.8736585497530314+7.710458463623695j),(0.0008858473535724443-0.000675135007895733j),(-222.1840891086672+12.857092793427j),(122.33119978221293+185.99628102936413j),(99.87604740523784-198.86987090021466j),(-0.02315788284613518+0.016497050297402893j),(-0.9016487176009207-1.2839154706029738j),(0.90164719954916+1.283916394535563j),(26.821903046902662+38.0691488424477j),(-26.82199348861468-38.06909293182025j),(26.749042153893242+38.11212098334158j),(-26.748861042549834-38.11223248992769j),(3.1516830194485976-0.29570753058021637j),(-1.8333030877458896-2.5816663850113457j),(-1.318615451767414+2.877666356428108j),(0.00023552429053097512-0.0002924417282770264j),(-80.68335654481734+7.645033028686157j),(46.997886668024876+66.05389514580384j),(33.69174057208329-73.70581170608239j),(-0.006270585462516465+0.006883508231112501j),(1.2665843754407717-0.2494504038934906j),(-0.8497995301319179-0.9721326053868609j),(-0.41682274565636135+1.221718950590116j),(3.790410707438241e-05-0.00013594222957635793j),(-31.70560912968358+6.450973542436259j),(21.45171944879803+24.231809833394436j),(10.255030295606048-30.68568029794551j),(-0.001140517063504376+0.0028968981459911447j),(1.8496575283259347-0.08798262683049529j),(-1.0017588972244482-1.5579501991950835j),(-0.84802550020963+1.646100514590529j),(0.00012687007313161303-0.00016768881013717873j),(-47.50352002925979+2.2644351173244104j),(25.73182738092737+40.00958914971761j),(21.775066283722026-42.27807966608725j),(-0.0033736103048340738+0.0040553925759923j),(6.6369356435876625-0.47823801596297244j),(-3.7358420220813287-5.508707670532715j),(-2.9017892844399853+5.987463720848837j),(0.0006956707806580198-0.0005180350727869154j),(-170.79268650861013+12.366840874814443j),(96.18931469146628+141.72987901809802j),(74.6215467060174-154.1090919248054j),(-0.018174684719269862+0.012372012770356378j),(0.24736492672818855-0.04090053316916453j),(-0.15919336465557876-0.19376442754575862j),(-0.08817826864475364+0.23469926761754323j),(6.707853557941235e-06-3.4307226343344155e-05j),(-5.663145948662077+1.0446469424368843j),(3.738484267648346+4.382103230166649j),(1.924940465242571-5.427228713668228j),(-0.0002787509429253987+0.00047853263868091744j),(5.503345178566747-0.26870452019960567j),(-2.986784075731407-4.631955765338461j),(-2.5170337941903256+4.901137322338116j),(0.0004726955807541344-0.0004770376917235808j),(-141.7811188693904+6.93600865578901j),(76.95962937758122+119.3255275761071j),(64.83392265144175-126.27321494414264j),(-0.01243304973377235+0.011678688736537879j),(-0.41366245324792317-0.5502413126622301j),(0.41366093492831624+0.5502422364497406j),(12.154396783847005+16.074592236314174j),(-12.15448759326955-16.074536608356766j),(12.140040584181406+16.08275662944243j),(-12.139858855063721-16.08286774598355j),(3.055340037698045-0.3670712946252479j),(-1.8469070387380384-2.46253014577114j),(-1.2086773566802549+2.8298814507492125j),(0.0002443619459029378-0.00028001124417187384j),(-78.18047409970313+9.499460040634403j),(47.351714749507664+62.95863101879104j),(30.835259575041164-72.4646516339244j),(-0.006500115015114716+0.006560551146321814j),(2.0737567139667306-0.28332106216851116j),(-1.2830525761907552-1.6542734318220198j),(-0.7907943673803572+1.9378039785700594j),(9.023346436265456e-05-0.00020948556050370826j),(-52.67716559441442+7.32769020973501j),(32.705432879620275+41.95651987427755j),(19.974243446913533-49.289000591228614j),(-0.002510631846234901+0.00479048161105311j),(3.483841774059954-0.2892191505640085j),(-1.9938522278658866-2.8727476448536606j),(-1.4902611373382513+3.162301547397192j),(0.00027159308167767904-0.00033475265090032735j),(-89.56434572954959+7.476832058072432j),(51.29510857428522+73.83371458480065j),(38.276475513486275-81.3187228679908j),(-0.007238307861825888+0.00817620745192471j),(0.9191258224381968-0.14097680699660486j),(-0.5820482108114788-0.7255287085355775j),(-0.3370998067228612+0.8666312586055795j),(2.219649213941466e-05-0.00012574367816853282j),(-23.11778840921079+3.640501737255363j),(14.721851705469817+18.201435390114057j),(8.39670893209177-21.84475435485001j),(-0.0007721921006123011+0.002817211710862466j),(5.091736737387777-0.31292559551872046j),(-2.8192364304106263-4.253844415602529j),(-2.272927601618875+4.56734520013498j),(0.0004272989399680682-0.0005751912245273161j),(-131.08731468651695+8.08622798720262j),(72.6078930601634+109.50139039222267j),(58.49089841143814-117.60183514208256j),(-0.011476673349534394+0.014216704841601313j),(0.7808703447277523-0.036035137124599714j),(-0.42195738580413433-0.6582753396217313j),(-0.35896377077081354+0.6943869912500276j),(5.0812853515935785e-05-7.651477400827389e-05j),(-19.734492899189718+0.9196869749421239j),(10.671812308869448+16.631943372353362j),(9.064085477819617-17.5533043668147j),(-0.0014048613513750752+0.0016740124538046075j),(1.1952698824082901-0.23597034299591257j),(-0.8025484240531284-0.9172141596158596j),(-0.39276831301144455+1.1533506119404535j),(4.6856084921387264e-05-0.00016611004760136439j),(-30.293004982281445+6.107131191925873j),(20.44982777631185+23.18295156448653j),(9.844627121165786-29.29393814602645j),(-0.0014498780965368496+0.0038553708563995315j)
2020-01-01 00:30:00,(1.6841161473604558-0.24145210324604705j),(-1.0513038315309018-1.3382391948593124j),(-0.6323936321754076+1.5801266423716243j),(-0.0004186834411683549-0.00043534752623486384j),(-42.80438009233512+6.242985932816737j),(26.81271575338542+33.96080426684557j),(15.981663210564875-40.215046242507015j),(0.01000113361124022+0.011255958079345874j),(-1.047908082750098+2.411869519855941j),(1.0479112000331838-2.411867819169629j),(31.013051733722023-71.69231704487993j),(-31.01286457842616+71.69241775431783j),(31.11655757995868-71.63470218378643j),(-31.11693163903874+71.6345001653317j),(2.0754446236007453-0.15506345216502382j),(-2.075444665561534+0.15506167630482537j),(-61.76125755300177+4.709400331793404j),(61.76125406015649-4.709506475342096j),(-61.763430773035+4.56122164300541j),(61.76343724958588-4.561009311195448j),(8.791488848505907-0.9066644155375343j),(-5.181521500956421-7.161495197070934j),(-3.608015212088901+8.070067163014471j),(-0.001952134316638876-0.001907557472861754j),(-226.77097710200314+23.489439579363534j),(133.74327282604463+184.67547058996115j),(92.97796994869532-208.2143168190123j),(0.04973435551255534+0.049406465390347876j),(-0.8552578995057161-1.2586868812713519j),(0.855256383176652+1.2586878053070834j),(25.428040617206534+37.31387787730159j),(-25.428130981864342-37.313821965170746j),(25.359441487451477+37.354403974579554j),(-25.35926054138872-37.3545154901833j),(2.9625875622091655-0.24750641164143872j),(-1.6957464755282672-2.4423862990986294j),(-1.266164272612997+2.690543314226261j),(-0.000676813658770925-0.0006506080001145165j),(-75.77136924074512+6.392218914239493j),(43.424437298168414+62.43602278044682j),(32.33011216177874-68.84507813762139j),(0.016819790939734958+0.01683632551066694j),(1.2377613044896236-0.2319477098079119j),(-0.8197997459220687-0.9561484059112502j),(-0.4176595201790292+1.1883244867505027j),(-0.0003020380866871619-0.00022837539034981091j),(-30.95760011619086+5.995265311284129j),(20.672245965573893+23.817501956621072j),(10.278243803804799-29.818650732991955j),(0.007110354451469902+0.005883351803277037j),(1.9164859427128178-0.1317977001441477j),(-1.0724394947369404-1.5941482720153601j),(-0.8436439468533479+1.7263626687542057j),(-0.00040250105487871224-0.0004166977167017194j),(-49.24049865145116+3.4019943884700297j),(27.56801485900405+40.95094891192275j),(21.662377943684987-44.36375085920781j),(0.010105850255968107+0.010807529582507414j),(7.053404541561548-0.7690712171388441j),(-4.1933186829648434-5.724737603489444j),(-2.8585759409306775+6.495314154789298j),(-0.0015099162177421022-0.0015053409289293995j),(-181.6148723998067+19.919962588082853j),(108.07389516544572+147.34534167306856j),(73.5026893146478-167.30421784059035j),(0.038287956196654704+0.03891340304471669j),(0.34584757637300356-0.10027130446871979j),(-0.2597791285734843-0.24942648799689948j),(-0.08597107122736247+0.34975601473888673j),(-9.737648028362855e-05-5.822376249398076e-05j),(-8.222800744823871+2.5859932398848287j),(6.351521653682994+5.829532198204561j),(1.869229135504611-8.417009159434656j),(0.002049957968893068+0.0014836826517239388j),(5.824343731780402-0.4900816757808002j),(-3.3368588575224294-4.799921935926207j),(-2.4862266919758156+5.291310819430976j),(-0.0012581818730268424-0.0013072122378048334j),(-150.12259063160445+12.685409463255382j),(86.05421320094138+123.69167836411907j),(64.0364553772688-136.41098515963222j),(0.03192206309904577+0.033897214649186935j),(-0.311911591916072-0.4960654737406962j),(0.3119100753069972+0.4960663976274553j),(9.099963354022293+14.450730027235068j),(-9.100054118321168-14.450674403058429j),(9.089458168753481+14.456494479441517j),(-9.089276554339449-14.456605601379579j),(3.3830818557082694-0.5747149114621379j),(-2.1894410497568515-2.6430013037351614j),(-1.192826541073515+3.218405380754575j),(-0.0008142644682322953-0.000689170070813816j),(-86.69709528023395+14.892032169410413j),(56.25034321468411+67.64964491444834j),(30.42636127064179-82.55951573204129j),(0.02039080499071133+0.017838530781773443j),(2.0772838767014434-0.2869386002739134j),(-1.2872068296657062-1.6558484557598803j),(-0.7895990629881453+1.9432112065520641j),(-0.00047798377721619545-0.000424155006271576j),(-52.76974535591535+7.420578798212773j),(32.813261180865084+41.99855547000698j),(19.94482504498683-49.430110091698225j),(0.011659136754133215+0.01097570679121418j),(3.1776346653696095-0.1598929619571834j),(-1.72728152974247-2.6725859324826757j),(-1.449591875180971+2.8332099054798903j),(-0.0007612604511422205-0.0007310135613352031j),(-81.6086519825385+4.117173616351465j),(44.36990406969835+68.63280307805644j),(37.21964896942518-72.76897480101206j),(0.019098942745131353+0.018998040994574694j),(0.9751380988265623-0.15377399106613154j),(-0.6207984662257502-0.7678303546290763j),(-0.3541031493572149+0.9218352588364667j),(-0.00023648316143010106-0.00023091501735450493j),(-24.57378409482635+3.971983011168959j),(15.728384943231049+19.301447154753305j),(8.839860499186216-23.279404576001525j),(0.0055386543942859134+0.005974361290100205j),(5.632696107416223-0.6552855526883832j),(-3.3841902586345896-4.551879175737824j),(-2.2470963723799855+5.208575147708302j),(-0.0014094760631451209-0.0014104253764912755j),(-145.1439003462733+16.978138354756993j),(87.284784827787+117.2474972373202j),(57.82352995399742-134.26222691087332j),(0.035585572260970366+0.03659116011385777j),(0.9036300914126372-0.11347444899095649j),(-0.5501173215056525-0.7259851973295142j),(-0.35330280742044096+0.8396567831128152j),(-0.0002099624315619053-0.0001971379673904039j),(-22.924870678023353+2.9305714757574606j),(14.001270711845791+18.39235232608803j),(8.91851206615388-21.32802976609173j),(0.005087901319257071+0.005105933684717456j),(1.2666615187731196-0.24050551630925554j),(-0.8417136493345083-0.9770284365171875j),(-0.42461331518286727+1.2178273587394273j),(-0.000334554146093069-0.00029340792339382915j),(-32.14853991690461+6.223868610450609j),(21.467052360212165+24.73797633169056j),(10.673444439235027-30.969434694145548j),(0.008043120102456669+0.00758969972093837j)
