hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
15, 2700.00000, 1603.53, 26.0526, 1646.25, 26.6238, 1588.38, 26.5717
16, 0.00000, 1719.63, 23.8543, 1743.74, 24.1423, 1658.1, 24.258
16, 900.00000, 1822.06, 22.3597, 1841.25, 22.6362, 1826.74, 22.6531
16, 1800.00000, 1795.06, 22.4775, 1821.84, 22.7527, 1808.24, 22.722
16, 2700.00000, 1768.6, 22.5075, 1814.32, 22.8224, 1796.04, 22.5903
17, 0.00000, 1818.55, 21.3088, 1871.39, 21.2804, 1879.67, 21.4645
17, 900.00000, 1970.89, 20.2755, 2071.95, 20.2797, 2040, 20.4884
17, 1800.00000, 1977.5, 19.864, 2122.71, 20.114, 2086.2, 20.14
17, 2700.00000, 1993.8, 19.7864, 2095.01, 20.0768, 2084.71, 20.0391
18, 0.00000, 2009.81, 19.6226, 2143.21, 19.8912, 2113.08, 19.9501
18, 900.00000, 2165.71, 19.2242, 2271.65, 19.3715, 2234.37, 19.5837
18, 1800.00000, 2160.81, 19.1879, 2221.85, 19.3388, 2158.99, 19.5851
18, 2700.00000, 2131.96, 19.4035, 2191.16, 19.505, 2160.08, 19.7073
19, 0.00000, 2101.73, 19.6607, 2196.8, 19.5737, 2165.27, 19.8748
19, 900.00000, 2074.19, 19.0197, 2195.09, 19.1099, 2136.33, 19.3968
19, 1800.00000, 2082.23, 19.0297, 2231.07, 19.2194, 2195.35, 19.4956
19, 2700.00000, 2155.52, 19.0491, 2254.62, 19.4967, 2238.26, 19.7919
20, 0.00000, 2153.55, 18.8082, 2273, 19.5146, 2253.2, 19.7405
20, 900.00000, 2094.7, 19.0228, 2174.98, 19.5229, 2180.08, 19.8799
20, 1800.00000, 2103.03, 19.3443, 2167.63, 19.6104, 2161.6, 19.8234
20, 2700.00000, 2122.12, 19.3954, 2192.1, 19.5297, 2132.63, 19.7571
21, 0.00000, 2082.24, 19.0353, 2185.23, 19.1992, 2113.62, 19.5873
21, 900.00000, 1910.47, 19.4579, 2029.14, 19.686, 1996.79, 20.0239
