hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
0, 900.00000, 1428.49, 19.1487, 1485.32, 19.3842, 1470.07, 19.6656
0, 1800.00000, 1426.31, 19.0329, 1496.83, 19.3191, 1479.15, 19.5843
0, 2700.00000, 1437.25, 18.963, 1506.11, 19.1752, 1478.26, 19.3993
1, 0.00000, 1473.02, 19.0048, 1508.37, 19.0717, 1499.42, 19.2755
1, 900.00000, 1435.09, 18.8473, 1482.26, 19.1286, 1497.27, 19.0414
1, 1800.00000, 1445.47, 18.6954, 1467.25, 19.0356, 1485.13, 19.0465
1, 2700.00000, 1438.44, 18.5826, 1457.17, 18.922, 1459.55, 18.9484
2, 0.00000, 1439.1, 18.5269, 1470, 18.9224, 1456.6, 18.9015
2, 900.00000, 1482.5, 18.082, 1508.03, 18.4441, 1514.12, 18.5959
2, 1800.00000, 1451.08, 18.1638, 1483.59, 18.4256, 1479.21, 18.5342
2, 2700.00000, 1466.06, 17.9095, 1504.37, 18.1356, 1487.57, 18.2409
3, 0.00000, 1467.01, 17.8071, 1506.63, 18.0135, 1492.25, 18.1538
3, 900.00000, 1514.36, 17.4143, 1542.86, 17.6775, 1542.01, 17.6746
3, 1800.00000, 1522.24, 17.4936, 1551.71, 17.6097, 1539.82, 17.6644
3, 2700.00000, 1535.58, 17.4012, 1560.27, 17.5941, 1549.48, 17.5812
4, 0.00000, 1545.83, 17.2293, 1564.57, 17.5206, 1558.01, 17.4416
4, 900.00000, 1507.71, 17.5737, 1576.08, 17.4621, 1598.99, 17.6643
4, 1800.00000, 1527.98, 17.619, 1607.24, 17.7588, 1603.93, 17.7515
4, 2700.00000, 1520.14, 17.4598, 1574.29, 17.3304, 1585.92, 17.5517
5, 0.00000, 1544.08, 17.5401, 1579.88, 17.3301, 1595.99, 17.3783
5, 900.00000, 1604.31, 17.6086, 1662.87, 17.4632, 1610.18, 17.603
5, 1800.00000, 1598.15, 17.5207, 1642.54, 17.3441, 1598.29, 17.6302
5, 2700.00000, 1640.65, 17.4733, 1711.09, 17.4399, 1693.82, 17.6275
6, 0.00000, 1642.55, 17.405, 1726.67, 17.4641, 1708.85, 17.6657
6, 900.00000, 1774.18, 17.4394, 1852.79, 17.2935, 1879.59, 17.4133
6, 1800.00000, 1781.67, 17.4959, 1877.47, 17.4298, 1905.25, 17.6948
6, 2700.00000, 1806.96, 17.5028, 1889.24, 17.4516, 1948.8, 17.6262
7, 0.00000, 1838.86, 17.438, 1926.72, 17.2054, 1962.07, 17.5203
7, 900.00000, 1991.46, 17.6491, 2057.2, 17.8879, 2103.18, 18.0489
7, 1800.00000, 1941.04, 17.6982, 2003.67, 18.0009, 2062.14, 17.9649
7, 2700.00000, 1934.26, 17.9108, 1946.35, 18.4817, 1970.75, 18.5063
8, 0.00000, 1856.16, 19.196, 1873.63, 19.639, 1911.41, 19.7967
8, 900.00000, 1836.47, 20.3861, 1833.57, 21.0148, 1855.63, 20.9898
8, 1800.00000, 1740.91, 21.4537, 1740, 22.404, 1723.85, 22.1079
8, 2700.00000, 1716.43, 22.6691, 1726.01, 23.997, 1686.76, 23.5695
9, 0.00000, 1663.56, 24.161, 1651.76, 24.7582, 1599.9, 24.9803
9, 900.00000, 1619.59, 25.475, 1629.11, 25.9372, 1563.21, 26.1349
9, 1800.00000, 1551.87, 27.3528, 1565.14, 28.0278, 1517.15, 27.8333
9, 2700.00000, 1506.7, 29.1375, 1472.23, 30.3572, 1499.9, 29.3378
10, 0.00000, 1441.46, 30.7668, 1355.37, 33.0253, 1416.92, 31.1016
10, 900.00000, 1386.49, 32.5512, 1285.02, 35.5845, 1368.02, 32.8669
10, 1800.00000, 1349.85, 34.0038, 1263.7, 37.6406, 1340.66, 34.5118
10, 2700.00000, 1306.48, 36.2699, 1173.93, 40.8955, 1249.62, 37.3503
11, 0.00000, 1270.5, 37.99, 1140.56, 42.5704, 1198.61, 39.4021
11, 900.00000, 1230.98, 39.382, 1143.28, 43.6435, 1195.15, 40.5213
11, 1800.00000, 1228.54, 39.5587, 1101.92, 44.9017, 1140.24, 41.6577
11, 2700.00000, 1259.26, 39.233, 1132.59, 44.8781, 1192.16, 41.0489
12, 0.00000, 1239.49, 39.4811, 1143.3, 44.4622, 1194.89, 41.101
12, 900.00000, 1310.22, 38.1166, 1182.56, 43.3033, 1230.43, 39.7716
12, 1800.00000, 1320.65, 38.3309, 1182.75, 43.7659, 1241.15, 39.9408
12, 2700.00000, 1294.62, 38.8797, 1178.82, 44.3441, 1235.31, 40.1444
13, 0.00000, 1274.54, 39.5056, 1154.6, 45.1494, 1212.8, 40.8798
13, 900.00000, 1244.87, 39.9507, 1150.43, 45.7605, 1238.81, 40.9543
13, 1800.00000, 1251.02, 39.337, 1147.71, 44.9421, 1223.91, 40.456
13, 2700.00000, 1271.36, 38.349, 1166.62, 43.2815, 1228.01, 39.3363
14, 0.00000, 1275.22, 37.4684, 1186.55, 41.9378, 1274.72, 37.657
14, 900.00000, 1290.35, 35.985, 1252.06, 39.1016, 1346.13, 35.4842
14, 1800.00000, 1323.55, 35.0856, 1271.22, 38.0328, 1347.5, 35.1171
14, 2700.00000, 1354.51, 33.8809, 1263.22, 37.2422, 1330.24, 34.2865
15, 0.00000, 1396.08, 32.1477, 1320.53, 35.286, 1400.42, 32.3544
15, 900.00000, 1433.88, 30.6016, 1361.36, 33.1872, 1407.61, 31.1744
15, 1800.00000, 1496.21, 28.5139, 1463.64, 30.081, 1484.34, 28.9945
15, 2700.00000, 1604.43, 26.0373, 1647.66, 26.6002, 1589.48, 26.5523
16, 0.00000, 1720.55, 23.8412, 1745.17, 24.1221, 1659.23, 24.2409
16, 900.00000, 1822.99, 22.3482, 1842.71, 22.6183, 1827.89, 22.6387
16, 1800.00000, 1795.99, 22.4657, 1823.29, 22.7346, 1809.38, 22.7074
16, 2700.00000, 1769.53, 22.4956, 1815.77, 22.8041, 1797.19, 22.5757
17, 0.00000, 1819.49, 21.2977, 1872.86, 21.2639, 1880.82, 21.4513
17, 900.00000, 1971.84, 20.2659, 2073.43, 20.2655, 2041.16, 20.4768
17, 1800.00000, 1978.45, 19.8546, 2124.19, 20.1003, 2087.36, 20.1289
17, 2700.00000, 1994.75, 19.7771, 2096.5, 20.063, 2085.89, 20.028
18, 0.00000, 2010.77, 19.6134, 2144.7, 19.8779, 2114.25, 19.9393
18, 900.00000, 2166.66, 19.2159, 2273.14, 19.3593, 2235.55, 19.5737
18, 1800.00000, 2161.76, 19.1796, 2223.34, 19.3263, 2160.17, 19.5747
18, 2700.00000, 2132.91, 19.395, 2192.65, 19.4922, 2161.26, 19.6968
19, 0.00000, 2102.68, 19.6519, 2198.29, 19.5609, 2166.44, 19.8642
19, 900.00000, 2075.14, 19.0111, 2196.58, 19.0974, 2137.51, 19.3864
19, 1800.00000, 2083.18, 19.0211, 2232.57, 19.2071, 2196.52, 19.4854
19, 2700.00000, 2156.47, 19.0408, 2256.11, 19.4843, 2239.43, 19.7818
20, 0.00000, 2154.51, 18.8, 2274.49, 19.5023, 2254.37, 19.7305
20, 900.00000, 2095.65, 19.0143, 2176.47, 19.51, 2181.25, 19.8694
20, 1800.00000, 2103.98, 19.3357, 2169.12, 19.5974, 2162.77, 19.8128
20, 2700.00000, 2123.08, 19.3869, 2193.59, 19.517, 2133.81, 19.7464
21, 0.00000, 2083.2, 19.0268, 2186.72, 19.1866, 2114.8, 19.5766
21, 900.00000, 1911.42, 19.4484, 2030.63, 19.672, 1997.96, 20.0123
21, 1800.00000, 1931.65, 19.4928, 2049.52, 19.6377, 1952.84, 19.9238
21, 2700.00000, 1924.44, 19.5874, 2046.86, 19.7008, 1963.27, 19.9185
22, 0.00000, 1870.2, 19.7251, 1976.31, 19.9116, 1930.34, 19.9767
22, 900.00000, 1782.17, 19.4802, 1776.34, 20.2331, 1772.7, 19.7314
22, 1800.00000, 1762.3, 19.4473, 1722.83, 20.2299, 1769, 19.9965
22, 2700.00000, 1725.94, 19.4507, 1659.13, 20.1373, 1709.17, 19.889
23, 0.00000, 1663.79, 19.2507, 1617.26, 19.9658, 1646.97, 19.8436
23, 900.00000, 1541.7, 19.5177, 1511.01, 20.0477, 1502.15, 20.1673
23, 1800.00000, 1536.72, 19.6195, 1485.57, 20.0369, 1460.73, 20.2184
23, 2700.00000, 1436.78, 19.5636, 1456.41, 19.9701, 1475.5, 20.3916
24, 0.00000, 1409.31, 19.5208, 1442.68, 19.9423, 1442.68, 20.2903
24, 900.00000, 1401.65, 19.2412, 1413.92, 19.724, 1395.03, 19.8847
24, 1800.00000, 1397.48, 18.8137, 1416.64, 19.7511, 1395.88, 19.8807
24, 2700.00000, 1377.58, 18.8104, 1392.08, 19.4458, 1362.18, 19.5177
25, 0.00000, 1337.35, 19.0523, 1365.04, 19.4002, 1349.6, 19.4837
25, 900.00000, 1345.04, 19.1504, 1393.3, 19.7141, 1380.58, 19.4387
25, 1800.00000, 1344.27, 19.0922, 1350.36, 19.5016, 1357.55, 19.3119
25, 2700.00000, 1304.4, 18.9474, 1322.74, 19.2733, 1341.5, 19.2597
26, 0.00000, 1313.6, 18.9866, 1301.47, 19.2231, 1310.73, 19.1766
26, 900.00000, 1330.45, 18.4097, 1340.2, 18.7814, 1332.21, 18.7124
26, 1800.00000, 1306.57, 18.634, 1319.69, 18.7725, 1314.07, 18.7752
26, 2700.00000, 1314.66, 18.3588, 1334.36, 18.5037, 1317.09, 18.5109
27, 0.00000, 1309.47, 18.2938, 1326.35, 18.5537, 1313.22, 18.5521
27, 900.00000, 1338.81, 17.7408, 1348.92, 18.2213, 1363.57, 18.0999
27, 1800.00000, 1326.18, 17.7814, 1339.3, 18.0723, 1341.45, 18.0519
27, 2700.00000, 1334.75, 17.6047, 1353.01, 18.1212, 1348.49, 17.9256
28, 0.00000, 1351.16, 17.571, 1350.58, 17.9899, 1340.2, 17.6987
28, 900.00000, 1344.42, 18.1845, 1401.37, 18.1963, 1402.73, 18.11
28, 1800.00000, 1310.73, 18.118, 1374.65, 18.1993, 1385.7, 18.1962
28, 2700.00000, 1328.46, 17.9155, 1393.07, 17.9854, 1385.52, 17.8873
29, 0.00000, 1339.42, 17.8625, 1403.98, 17.8618, 1382.4, 17.7066
29, 900.00000, 1418.65, 17.6326, 1492.67, 17.825, 1449.13, 18.1101
29, 1800.00000, 1441.38, 17.8064, 1490.91, 18.1007, 1493.74, 18.4618
29, 2700.00000, 1469.26, 18.269, 1529.38, 18.2431, 1515.48, 18.6782
30, 0.00000, 1512.53, 18.3856, 1543.93, 18.3888, 1521.65, 18.6451
30, 900.00000, 1655, 18.024, 1738.21, 18.1142, 1689.9, 18.1252
30, 1800.00000, 1686.64, 18.2716, 1780.75, 18.5619, 1755.37, 18.6439
30, 2700.00000, 1750.44, 18.1321, 1808.28, 18.558, 1798.51, 18.3762
31, 0.00000, 1753.94, 18.0701, 1767.46, 18.5518, 1758.78, 18.2408
31, 900.00000, 1925.05, 18.009, 1921.41, 18.9586, 1888.03, 18.5906
31, 1800.00000, 1875.02, 18.644, 1910.75, 19.2937, 1919.69, 18.9239
31, 2700.00000, 1877.9, 18.8403, 1864.58, 18.9974, 1926.97, 18.9271
32, 0.00000, 1855.64, 18.8397, 1888.02, 19.1995, 1934.94, 18.9136
32, 900.00000, 1896.92, 18.9397, 1932.18, 19.673, 1966.98, 19.5857
32, 1800.00000, 1879.87, 19.1451, 1866.97, 19.7898, 1890.25, 19.8896
32, 2700.00000, 1878.48, 19.6809, 1865.8, 20.2098, 1857.78, 20.2226
33, 0.00000, 1781.68, 20.4978, 1816.85, 20.6721, 1800.33, 20.7068
33, 900.00000, 1781.16, 21.0685, 1805.1, 21.2259, 1798.04, 21.2974
33, 1800.00000, 1698.85, 22.3465, 1757.07, 22.7638, 1749.13, 22.4738
33, 2700.00000, 1662.78, 23.4864, 1630.33, 24.1095, 1656.8, 23.5418
34, 0.00000, 1577.98, 24.9998, 1502.48, 26.1876, 1543.12, 25.1005
34, 900.00000, 1565.39, 26.7676, 1473.05, 28.3138, 1493.63, 27.1404
34, 1800.00000, 1494.23, 28.2277, 1418.9, 30.0585, 1435.62, 28.6742
34, 2700.00000, 1410.66, 30.141, 1355.43, 32.1153, 1371.33, 30.6852
35, 0.00000, 1449.8, 28.3814, 1415.45, 29.8487, 1412.76, 28.766
35, 900.00000, 1556.73, 26.0149, 1540.54, 26.7792, 1494.42, 25.9159
35, 1800.00000, 1546.21, 26.0401, 1517.2, 26.8346, 1526.38, 25.9726
35, 2700.00000, 1532.36, 25.6918, 1520.75, 26.2901, 1522.81, 25.3785
36, 0.00000, 1515.28, 25.7521, 1482.4, 26.5506, 1481.06, 25.3883
36, 900.00000, 1629.69, 24.7229, 1550.56, 26.063, 1570.97, 24.4217
36, 1800.00000, 1692.42, 23.4097, 1584.28, 24.5032, 1614.83, 23.3903
36, 2700.00000, 1688.34, 22.6185, 1627.29, 23.2478, 1634.99, 22.5238
37, 0.00000, 1637.46, 22.7661, 1616.37, 23.2067, 1608.22, 22.7954
37, 900.00000, 1627.1, 22.7167, 1582.06, 23.6409, 1572.17, 23.0549
37, 1800.00000, 1586.68, 23.2819, 1542.54, 23.9034, 1557.08, 23.0487
37, 2700.00000, 1583.88, 22.9761, 1581.79, 23.5223, 1599.16, 22.6424
38, 0.00000, 1517.96, 22.4069, 1572.54, 23.0089, 1596.51, 21.9154
38, 900.00000, 1521.39, 21.8974, 1570.62, 22.151, 1590.14, 21.4781
38, 1800.00000, 1519.73, 22.2549, 1531.2, 22.4928, 1524.95, 21.7915
38, 2700.00000, 1503.21, 22.4104, 1530.41, 22.5827, 1491.98, 22.1044
39, 0.00000, 1481.46, 22.3784, 1535.41, 22.699, 1495.04, 22.1551
39, 900.00000, 1504.61, 22.0746, 1523.61, 22.445, 1504.26, 21.8086
39, 1800.00000, 1489.01, 22.3747, 1528.33, 22.6021, 1517.99, 21.9504
39, 2700.00000, 1504.74, 21.7935, 1567.78, 22.02, 1550.93, 21.3928
40, 0.00000, 1508.16, 21.5463, 1590.59, 21.7557, 1550.78, 21.3267
40, 900.00000, 1575.75, 21.1226, 1675.16, 21.2655, 1611.68, 21.17
40, 1800.00000, 1629.06, 20.7909, 1729.73, 20.9721, 1625.23, 21.0668
40, 2700.00000, 1627.37, 20.5253, 1698.11, 20.8881, 1626.58, 20.7789
41, 0.00000, 1621.07, 20.5411, 1691.02, 20.6858, 1636.74, 20.4839
41, 900.00000, 1788.11, 20.014, 1806.29, 20.0865, 1779.67, 20.1479
41, 1800.00000, 1820.47, 19.7416, 1875.51, 19.8006, 1910.86, 19.692
41, 2700.00000, 1905.48, 19.2458, 1930.05, 19.9838, 1969.6, 20.0327
42, 0.00000, 1920.79, 19.5242, 1948.89, 19.8227, 1934.96, 19.7679
42, 900.00000, 2030.45, 18.8802, 2047.79, 19.0419, 2022.16, 19.4103
42, 1800.00000, 1986.43, 19.0478, 2021.22, 19.3477, 1994.16, 19.6889
42, 2700.00000, 1985.14, 19.0421, 1977.26, 19.6537, 1999.8, 20.0494
43, 0.00000, 2002.65, 19.077, 1935.45, 19.8142, 1964.18, 20.025
43, 900.00000, 2032.11, 18.4927, 1975.1, 19.5201, 2013.8, 19.746
43, 1800.00000, 1980.86, 19.0855, 2018.24, 19.7064, 2043.98, 19.9115
43, 2700.00000, 1951.12, 19.107, 2029.58, 19.5952, 2045.02, 19.835
44, 0.00000, 1986.06, 19.1827, 2040.29, 19.5653, 2068.54, 19.7485
44, 900.00000, 1949.06, 19.2176, 1977.49, 19.559, 2016.96, 19.9285
44, 1800.00000, 1944.5, 19.0734, 1953.82, 19.4472, 1973.72, 19.6662
44, 2700.00000, 1917.38, 19.2759, 1956.55, 19.6479, 1975.75, 19.7194
45, 0.00000, 1907.45, 19.2677, 1946.79, 19.7204, 1975.34, 19.608
45, 900.00000, 1814.77, 19.9341, 1871.29, 20.1406, 1873.9, 20.0903
45, 1800.00000, 1823.38, 19.7754, 1831.04, 20.2983, 1865.06, 20.1184
45, 2700.00000, 1808.33, 19.9032, 1825.2, 20.3177, 1883.48, 20.1455
46, 0.00000, 1822.4, 19.8613, 1873.33, 20.3609, 1844.61, 20.4038
46, 900.00000, 1690.92, 19.707, 1733.03, 20.1831, 1703, 20.3302
46, 1800.00000, 1618.02, 19.735, 1658.04, 20.1675, 1683.08, 20.6138
46, 2700.00000, 1600.01, 19.7824, 1647.78, 20.3136, 1638.4, 20.5933
47, 0.00000, 1578.15, 19.849, 1611.78, 20.487, 1622.49, 20.7438
47, 900.00000, 1431.29, 20.69, 1469.62, 20.9343, 1468.91, 21.1426
47, 1800.00000, 1393.15, 20.3749, 1420.4, 20.6154, 1436.4, 20.9952
47, 2700.00000, 1349.1, 20.1797, 1398.68, 20.5818, 1421.9, 20.9809
48, 0.00000, 1357.7, 20.2461, 1413.57, 20.6338, 1412.75, 20.8903
48, 900.00000, 1330.27, 19.8546, 1402.81, 20.1956, 1399.49, 20.4287
48, 1800.00000, 1306.69, 19.6865, 1359.77, 19.8289, 1380.41, 20.3285
48, 2700.00000, 1275.46, 19.5262, 1321.34, 19.7781, 1329.13, 20.1638
49, 0.00000, 1262.7, 19.2901, 1311.42, 19.557, 1298.48, 19.8996
49, 900.00000, 1242.5, 19.51, 1287.71, 19.7155, 1295.04, 19.7888
49, 1800.00000, 1256.77, 19.5484, 1286.28, 19.7963, 1292.35, 19.8351
49, 2700.00000, 1237.86, 19.4421, 1261.02, 19.6757, 1267.39, 19.6928
50, 0.00000, 1242.64, 19.4331, 1265.2, 19.6464, 1263.02, 19.6888
50, 900.00000, 1284.92, 18.9862, 1305.71, 19.2753, 1296.56, 19.1969
50, 1800.00000, 1258.19, 19.2204, 1272.78, 19.3728, 1273.13, 19.3669
50, 2700.00000, 1275.11, 18.9375, 1295.82, 19.1827, 1292.7, 19.2
51, 0.00000, 1262.93, 18.8112, 1281.79, 19.0592, 1273.11, 19.0388
51, 900.00000, 1313.94, 18.5667, 1303.26, 18.6856, 1304.71, 18.5182
51, 1800.00000, 1273.81, 18.4024, 1290.02, 18.6177, 1294.57, 18.561
51, 2700.00000, 1298.1, 18.3982, 1320.19, 18.7802, 1317.88, 18.6221
52, 0.00000, 1295.66, 18.3434, 1298.59, 18.6226, 1316.26, 18.5622
52, 900.00000, 1272.18, 18.7927, 1318.61, 18.6561, 1329.68, 18.6088
52, 1800.00000, 1296.86, 18.8882, 1362.76, 18.894, 1376.48, 18.9361
52, 2700.00000, 1317.94, 18.6472, 1386.43, 18.4673, 1413.65, 18.8061
53, 0.00000, 1321.21, 18.5443, 1379.53, 18.4754, 1409.47, 18.7215
53, 900.00000, 1392.08, 18.3521, 1446.48, 18.2461, 1435.5, 18.6068
53, 1800.00000, 1408.73, 18.3325, 1458.29, 18.3758, 1474.89, 18.5797
53, 2700.00000, 1464.6, 18.6488, 1513.14, 18.3912, 1520.96, 18.6092
54, 0.00000, 1489.33, 18.6298, 1540.61, 18.4064, 1512.74, 18.4922
54, 900.00000, 1632.83, 18.2179, 1712.11, 18.156, 1683.21, 18.0226
54, 1800.00000, 1624.79, 18.2363, 1702.26, 18.2064, 1667.05, 17.9474
54, 2700.00000, 1638.95, 18.3921, 1751.08, 18.6324, 1714.05, 18.2945
55, 0.00000, 1659.37, 18.5546, 1773.68, 18.714, 1740.6, 18.452
55, 900.00000, 1824.64, 18.6397, 1856.31, 18.7761, 1806.74, 18.5419
55, 1800.00000, 1822.93, 19.0008, 1807.57, 19.1561, 1769.37, 18.7774
55, 2700.00000, 1836.49, 19.1823, 1755.4, 19.2762, 1783.1, 18.9293
56, 0.00000, 1806.23, 19.3821, 1737.55, 19.634, 1772.97, 19.3749
56, 900.00000, 1844.45, 19.6305, 1793.31, 20.2312, 1795.73, 19.7835
56, 1800.00000, 1802.09, 20.2798, 1735.74, 20.7011, 1749, 20.4141
56, 2700.00000, 1795.1, 20.4302, 1719.15, 20.982, 1730.78, 20.7985
57, 0.00000, 1806.4, 20.8839, 1722.07, 21.4534, 1764.46, 21.2547
57, 900.00000, 1809.03, 20.9572, 1749.16, 21.4588, 1798.61, 21.1664
57, 1800.00000, 1816.21, 20.9559, 1749.34, 21.3512, 1801.19, 20.6967
57, 2700.00000, 1803.35, 20.9238, 1764.91, 21.2758, 1821.81, 20.6213
58, 0.00000, 1790.52, 20.4789, 1791.12, 21.0656, 1808.71, 20.4446
58, 900.00000, 1800.4, 20.2731, 1879.93, 20.379, 1860.67, 19.9624
58, 1800.00000, 1768.76, 20.4322, 1862.86, 20.5032, 1859.65, 20.2176
58, 2700.00000, 1746.95, 20.3634, 1844.88, 20.4522, 1817.89, 20.4389
59, 0.00000, 1724.39, 20.4415, 1839.85, 20.2575, 1768.72, 20.4457
59, 900.00000, 1733.65, 20.4826, 1830.44, 20.1824, 1771.07, 20.2685
59, 1800.00000, 1736.28, 20.7979, 1773.91, 20.7877, 1718.19, 20.7782
59, 2700.00000, 1731.14, 21.0825, 1810.76, 20.909, 1747.69, 20.9741
60, 0.00000, 1703.03, 21.4291, 1722.87, 21.2959, 1692.37, 21.1233
60, 900.00000, 1724.39, 21.4756, 1713.49, 21.5691, 1741.78, 21.0973
60, 1800.00000, 1671.97, 21.7784, 1665.59, 21.9044, 1708.08, 21.4766
60, 2700.00000, 1690.89, 21.5901, 1641.45, 21.8819, 1682.54, 21.2343
61, 0.00000, 1687.58, 21.3116, 1663.69, 21.7881, 1690.44, 21.031
61, 900.00000, 1700.55, 20.9313, 1723.31, 21.5756, 1715.47, 20.9681
61, 1800.00000, 1674.42, 20.7713, 1703.69, 21.2492, 1706.74, 20.7486
61, 2700.00000, 1675.59, 20.4806, 1708.71, 21.2285, 1713.16, 20.4964
62, 0.00000, 1663.39, 20.2938, 1698.05, 21.0086, 1680.04, 20.2292
62, 900.00000, 1632.38, 20.1125, 1701.16, 20.4115, 1646.43, 20.2044
62, 1800.00000, 1590.35, 20.2872, 1675.73, 20.4424, 1620.71, 20.2866
62, 2700.00000, 1591.24, 20.1769, 1671.06, 20.2278, 1604.74, 20.1607
63, 0.00000, 1589.96, 20.0462, 1657.06, 20.2236, 1594.88, 19.9132
63, 900.00000, 1603.26, 19.9756, 1666.43, 20.246, 1662.67, 19.7978
63, 1800.00000, 1575.9, 20.4504, 1634.47, 20.7182, 1670.5, 19.9894
63, 2700.00000, 1566.58, 20.5477, 1600.99, 20.655, 1638.11, 20.0752
64, 0.00000, 1594.5, 20.1856, 1595.69, 20.3627, 1637.83, 19.9897
64, 900.00000, 1680.76, 19.9629, 1697.29, 20.4723, 1691.96, 20.2789
64, 1800.00000, 1681.75, 20.0946, 1706.18, 20.2762, 1664.12, 20.1449
64, 2700.00000, 1684.66, 19.8908, 1731.9, 20.2048, 1696.04, 19.9315
65, 0.00000, 1692.95, 19.7334, 1766.3, 19.9209, 1701.62, 19.7827
65, 900.00000, 1827.49, 19.4283, 1910.53, 19.7917, 1826.1, 19.7733
65, 1800.00000, 1779.51, 19.5938, 1883.14, 19.7955, 1794.84, 19.8466
65, 2700.00000, 1840.52, 19.3581, 1922.09, 19.7331, 1818.64, 19.9101
66, 0.00000, 1843.32, 19.2771, 1939.8, 19.6879, 1859.27, 19.737
66, 900.00000, 1982.35, 18.8407, 2064.78, 19.0756, 2017.14, 19.2951
66, 1800.00000, 1951.85, 18.945, 2029.35, 19.0503, 1938.29, 19.4305
66, 2700.00000, 1959.49, 18.8147, 2081.76, 19.134, 1958.97, 19.389
67, 0.00000, 1985.07, 18.9326, 2064.15, 19.3664, 1979.7, 19.4863
67, 900.00000, 2021.1, 18.5452, 2099.51, 18.9549, 2025.92, 19.1983
67, 1800.00000, 1996.8, 18.3856, 2059.75, 18.9812, 1977.44, 19.1287
67, 2700.00000, 2076.78, 18.2486, 2090.77, 19.0284, 1969.33, 19.0988
68, 0.00000, 2062.79, 18.2366, 2093.7, 19.0149, 1999.07, 19.1632
68, 900.00000, 1966.89, 18.3665, 2072.87, 18.5886, 1911.09, 19.2138
68, 1800.00000, 1964.19, 18.5488, 2023.26, 18.8252, 1921.58, 19.1918
68, 2700.00000, 1943.47, 18.595, 2032.9, 18.8481, 1957.38, 19.2624
69, 0.00000, 1987.88, 18.704, 2063.47, 18.7816, 1994.16, 19.3264
69, 900.00000, 1854.48, 19.097, 1972.16, 19.26, 1886.84, 19.7175
69, 1800.00000, 1841.57, 18.8448, 1952.19, 19.2066, 1868.49, 19.5735
69, 2700.00000, 1831.34, 18.7576, 1903.5, 19.3078, 1812.9, 19.4708
70, 0.00000, 1805.86, 19.0342, 1839.48, 19.5171, 1779.95, 19.6095
70, 900.00000, 1667.03, 19.1629, 1720.99, 19.5613, 1663.76, 19.577
70, 1800.00000, 1606.99, 19.2541, 1670.39, 19.5724, 1613.59, 19.5979
70, 2700.00000, 1562.97, 19.2515, 1611.01, 19.6847, 1566.95, 19.4928
71, 0.00000, 1582.02, 19.3982, 1557.84, 19.5144, 1559.43, 19.4933
71, 900.00000, 1449.18, 19.4068, 1479.03, 19.6044, 1451.74, 19.8139
71, 1800.00000, 1400.35, 19.376, 1462.27, 19.48, 1415.99, 19.6909
71, 2700.00000, 1391.19, 19.2206, 1438.68, 19.3226, 1396.71, 19.5831
72, 0.00000, 1378.56, 19.1982, 1424.05, 19.3613, 1396.46, 19.7653
72, 900.00000, 1338.54, 19.1674, 1399, 19.4256, 1385.81, 19.7794
72, 1800.00000, 1324.96, 19.1276, 1355.06, 19.3012, 1342.16, 19.5683
72, 2700.00000, 1308.15, 19.0563, 1342.24, 19.264, 1344.88, 19.6208
73, 0.00000, 1307.61, 19.1127, 1310.49, 19.1197, 1326.76, 19.5854
73, 900.00000, 1290.43, 19.1752, 1298.83, 19.1605, 1301.94, 19.2824
73, 1800.00000, 1281.94, 19.1152, 1290.1, 19.2138, 1292.89, 19.3529
73, 2700.00000, 1279.67, 19.1816, 1282.18, 19.1478, 1292.12, 19.382
74, 0.00000, 1268.39, 19.0657, 1279.87, 19.0878, 1293.36, 19.3713
74, 900.00000, 1318.58, 18.7115, 1316.76, 18.8489, 1329.03, 19.0282
74, 1800.00000, 1276.78, 18.9108, 1301.43, 19.1591, 1297.19, 19.2277
74, 2700.00000, 1288.78, 18.6965, 1299.28, 18.9, 1296.76, 19.0536
75, 0.00000, 1279.61, 18.6164, 1295.5, 18.8193, 1284.84, 18.9774
75, 900.00000, 1312.29, 18.2162, 1316.46, 18.4896, 1319.39, 18.4892
75, 1800.00000, 1284.91, 18.1677, 1299.1, 18.4452, 1296.87, 18.4557
75, 2700.00000, 1291.01, 18.1264, 1307.07, 18.5041, 1315.07, 18.4592
76, 0.00000, 1308.56, 18.1616, 1316.43, 18.5869, 1335.69, 18.5111
76, 900.00000, 1289.72, 18.6384, 1329.09, 18.6574, 1353.23, 18.5627
76, 1800.00000, 1305.2, 18.6752, 1319.66, 18.7296, 1351.24, 18.5322
76, 2700.00000, 1318.37, 18.4665, 1357.76, 18.5198, 1371.55, 18.3773
77, 0.00000, 1345.44, 18.4926, 1381.81, 18.7156, 1361.51, 18.4426
77, 900.00000, 1429.41, 18.6296, 1453.49, 18.5136, 1434.85, 18.6935
77, 1800.00000, 1439.54, 18.5298, 1455.09, 18.8598, 1419.9, 19.0486
77, 2700.00000, 1491.7, 18.1774, 1534.98, 18.8216, 1450.69, 19.1113
78, 0.00000, 1525.27, 18.3323, 1586.9, 18.5709, 1490.06, 19.1628
78, 900.00000, 1677.78, 17.8741, 1782.17, 18.3397, 1721, 18.9451
78, 1800.00000, 1656.77, 18.3498, 1846.95, 18.3444, 1720.93, 18.8778
78, 2700.00000, 1686.26, 18.9582, 1822.75, 18.5633, 1733.4, 18.8367
79, 0.00000, 1649.38, 18.7737, 1786.72, 18.6196, 1712.79, 18.7551
