hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
1165, 0.00000, 446.115, 39.5534, 472.151, 42.2831, 437.404, 39.6313
1165, 900.00000, 428.543, 40.3456, 446.993, 42.9735, 410.804, 40.4785
1165, 1800.00000, 421.767, 41.0229, 453.073, 43.1354, 405.241, 41.5884
1165, 2700.00000, 463.421, 39.4776, 486, 41.5288, 434.425, 40.7076
1166, 0.00000, 438.321, 40.1711, 467.876, 41.6582, 404.54, 42.0291
1166, 900.00000, 418.184, 40.8398, 452.232, 41.5397, 408.728, 40.6103
1166, 1800.00000, 407.004, 41.1107, 462.195, 40.3319, 415.796, 39.0504
1166, 2700.00000, 434.262, 39.2736, 457.309, 39.8196, 418.783, 38.401
1167, 0.00000, 438.208, 38.0144, 442.597, 39.3131, 409.13, 37.5946
1167, 900.00000, 477.48, 35.2761, 480.557, 36.0476, 451.319, 34.4442
1167, 1800.00000, 526.811, 31.9021, 558.54, 32.0995, 499.108, 31.8638
1167, 2700.00000, 544.955, 29.73, 582.972, 30.0913, 507.174, 30.8219
1168, 0.00000, 548.279, 28.3215, 599.083, 28.7882, 505.953, 29.7085
1168, 900.00000, 604.779, 27.6197, 589.529, 28.9842, 523.031, 29.4164
1168, 1800.00000, 609.683, 26.6736, 580.989, 28.0392, 535.275, 27.7674
1168, 2700.00000, 610.299, 27.043, 590.661, 28.0692, 551.199, 27.4154
1169, 0.00000, 616.857, 26.0311, 601.775, 26.651, 570.562, 26.1361
1169, 900.00000, 679.857, 24.6832, 659.288, 25.2992, 628.973, 24.935
1169, 1800.00000, 694.081, 23.0233, 694.271, 24.1255, 650.147, 23.3052
1169, 2700.00000, 716.283, 21.5223, 713.124, 22.551, 689.974, 21.4389
1170, 0.00000, 801.978, 20.0853, 768.084, 20.9634, 770.43, 19.9685
1170, 900.00000, 911.33, 18.9236, 883.681, 19.4369, 865.03, 18.8526
1170, 1800.00000, 844.509, 19.071, 867.032, 19.0057, 802.239, 18.9998
1170, 2700.00000, 844.193, 18.9013, 869.607, 18.9847, 792.393, 19.0863
1171, 0.00000, 870.789, 18.4456, 854.492, 18.6342, 815.018, 18.6808
1171, 900.00000, 893.767, 18.0919, 855.597, 18.0352, 820.736, 17.8847
1171, 1800.00000, 853.502, 18.2499, 824.041, 18.4981, 804.233, 18.315
1171, 2700.00000, 848.372, 18.3469, 834.139, 18.667, 819.232, 18.4034
1172, 0.00000, 852.372, 18.5157, 866.455, 18.8061, 818.196, 18.3954
1172, 900.00000, 810.666, 17.4551, 856.796, 17.7869, 801.067, 17.2136
1172, 1800.00000, 827.747, 17.4679, 866.797, 17.7844, 805.421, 17.6419
1172, 2700.00000, 811.4, 17.5865, 817.204, 17.7202, 782.601, 17.7071
1173, 0.00000, 798.113, 17.727, 812.446, 17.8565, 771.851, 17.9184
1173, 900.00000, 738.1, 17.9588, 766.323, 18.3075, 704.274, 18.0537
1173, 1800.00000, 720.935, 17.9062, 744.879, 18.3715, 677.024, 18.0422
1173, 2700.00000, 679.394, 18.3608, 716.566, 18.8304, 675.458, 17.8789
1174, 0.00000, 689.736, 18.5988, 706.666, 18.8197, 682.649, 17.7945
1174, 900.00000, 612.678, 18.9466, 611.76, 19.3161, 581.317, 18.7946
1174, 1800.00000, 638.388, 19.0731, 640.646, 19.4725, 591.477, 18.8843
1174, 2700.00000, 634.547, 19.5181, 635.977, 19.8008, 577.015, 19.1549
1175, 0.00000, 611.373, 19.9053, 612.863, 20.0454, 566.471, 19.5032
1175, 900.00000, 508.175, 20.0616, 513.471, 19.8076, 472.206, 19.5082
1175, 1800.00000, 504.779, 20.019, 509.525, 19.6893, 481.495, 19.4107
1175, 2700.00000, 477.628, 19.8394, 489.035, 19.5161, 462.382, 19.2774
1176, 0.00000, 469.407, 19.6651, 483.114, 19.3359, 459.475, 19.1303
1176, 900.00000, 428.471, 19.486, 442.77, 19.1439, 428.532, 18.9588
1176, 1800.00000, 407.978, 19.6187, 421.299, 19.1405, 402.447, 18.8783
1176, 2700.00000, 395.754, 19.0132, 407.97, 18.6493, 395.113, 18.5864
1177, 0.00000, 466.433, 18.2265, 455.736, 17.8194, 430.707, 18.3612
1177, 900.00000, 481.012, 18.6838, 464.46, 18.6465, 429.774, 19.059
1177, 1800.00000, 465.198, 18.3447, 464.096, 18.315, 418.06, 18.3923
1177, 2700.00000, 374.053, 18.3141, 368.581, 17.5265, 357.233, 17.8387
1178, 0.00000, 357.322, 18.6323, 350.571, 17.7026, 344.413, 17.9615
1178, 900.00000, 349.146, 18.4987, 345.643, 17.7189, 332.489, 18.1256
1178, 1800.00000, 355.523, 18.5306, 354.574, 17.8613, 336.904, 18.3366
1178, 2700.00000, 349.786, 18.2233, 351.148, 17.6092, 332.964, 18.0965
1179, 0.00000, 361.015, 18.5382, 367.228, 18.0614, 339.241, 18.2338
1179, 900.00000, 357.925, 18.3238, 364.611, 17.9948, 339.211, 18.2101
1179, 1800.00000, 377.599, 18.6194, 380.326, 18.2335, 353.344, 18.3936
1179, 2700.00000, 405.197, 19.0539, 399.311, 18.5298, 374.093, 18.679
1180, 0.00000, 404.226, 18.6938, 397.111, 18.1607, 376.417, 18.5594
1180, 900.00000, 414.437, 18.3513, 406.928, 18.1519, 386.227, 18.5196
1180, 1800.00000, 410.511, 18.0949, 403.81, 17.8774, 382.862, 18.4116
1180, 2700.00000, 405.972, 17.9169, 404.662, 17.5326, 379.712, 18.1746
1181, 0.00000, 416.481, 17.7828, 419.014, 17.4393, 385.645, 18.1494
1181, 900.00000, 455.34, 16.6827, 468.005, 16.1065, 426.088, 16.7281
1181, 1800.00000, 490.366, 16.6142, 496.608, 15.9012, 456.068, 16.4446
1181, 2700.00000, 511.924, 16.6766, 500.76, 16.0532, 476.082, 16.628
1182, 0.00000, 551.736, 16.9823, 536.94, 16.4564, 512.136, 16.7941
1182, 900.00000, 562.368, 16.9718, 541.531, 16.9319, 532.803, 17.1418
1182, 1800.00000, 557.055, 16.8385, 546.793, 17.0207, 541.227, 17.1856
1182, 2700.00000, 619.582, 17.2425, 600.443, 17.3758, 621.763, 17.2143
1183, 0.00000, 626.293, 17.3478, 609.268, 17.3372, 599.929, 17.3469
1183, 900.00000, 684.542, 17.9626, 668.853, 18.0007, 658.167, 17.5192
1183, 1800.00000, 691.232, 17.704, 662.218, 17.6676, 657.857, 17.4907
1183, 2700.00000, 722.062, 17.9993, 685.921, 18.1877, 687.699, 17.9077
1184, 0.00000, 721.753, 18.2139, 708.205, 18.3805, 689.086, 18.3464
1184, 900.00000, 770.033, 19.8811, 788.493, 20.4213, 738.665, 19.7927
1184, 1800.00000, 782.017, 19.8081, 804.54, 20.1875, 744.023, 19.686
1184, 2700.00000, 734.909, 19.2784, 741.767, 19.3188, 714.428, 18.9823
1185, 0.00000, 723.923, 19.9473, 723.984, 20.0441, 684.362, 19.4793
1185, 900.00000, 672.231, 20.1045, 676.866, 20.5116, 639.604, 19.9914
1185, 1800.00000, 690.467, 19.8216, 677.792, 20.9407, 649.423, 20.1726
1185, 2700.00000, 693.211, 20.1269, 690.231, 20.9235, 655.72, 20.3683
1186, 0.00000, 671.737, 20.4262, 660.133, 20.928, 626.899, 20.6692
1186, 900.00000, 673.127, 20.3522, 676.053, 20.9298, 648.816, 20.2757
1186, 1800.00000, 639.346, 20.4145, 649.977, 21.1423, 631.021, 20.3792
1186, 2700.00000, 652.274, 21.2583, 669.014, 21.6772, 631.489, 21.2051
1187, 0.00000, 677.242, 21.6321, 687.56, 22.2132, 638.191, 21.4486
1187, 900.00000, 731.496, 21.8735, 713.926, 22.5559, 684.194, 21.7835
1187, 1800.00000, 745.801, 20.6192, 737.317, 21.6236, 722.908, 20.2638
1187, 2700.00000, 733.065, 20.5593, 739.7, 21.4892, 713.995, 20.3455
1188, 0.00000, 687.34, 21.1556, 689.259, 22.2684, 689.538, 21.0069
1188, 900.00000, 697.063, 21.1721, 695.173, 22.2861, 694.068, 21.0882
1188, 1800.00000, 733.363, 20.7936, 768.05, 21.5411, 727.903, 20.4779
1188, 2700.00000, 773.597, 20.7234, 852.034, 21.2021, 785.244, 20.3344
1189, 0.00000, 760.44, 20.7836, 804.684, 21.1397, 772.482, 20.4438
1189, 900.00000, 728.107, 20.5093, 752.564, 20.584, 730.894, 20.0874
1189, 1800.00000, 730.74, 20.6935, 749.243, 20.9834, 728.264, 20.4842
1189, 2700.00000, 665.577, 21.1302, 696.169, 21.4838, 670.292, 21.0061
1190, 0.00000, 569.827, 21.1034, 608.789, 21.6066, 578.006, 21.186
1190, 900.00000, 603.072, 19.8298, 651.537, 19.7424, 630.671, 19.2907
1190, 1800.00000, 585.888, 21.4418, 614.667, 21.5931, 589.828, 21.4031
1190, 2700.00000, 587.984, 21.919, 601.667, 21.9116, 578.946, 21.7415
1191, 0.00000, 564.606, 22.0302, 567.24, 22.4138, 544.883, 22.1796
1191, 900.00000, 574.32, 22.3594, 582.947, 22.9557, 549.256, 22.4431
1191, 1800.00000, 617.245, 21.6962, 612.445, 22.1526, 586.774, 22.1329
1191, 2700.00000, 659.167, 20.5204, 646.914, 21.2909, 616.166, 21.306
1192, 0.00000, 702.258, 20.1597, 725.091, 21.2358, 667.688, 20.7036
1192, 900.00000, 718.837, 19.4218, 724.003, 20.3828, 686.821, 19.8065
1192, 1800.00000, 741.26, 19.7005, 743.319, 20.3352, 699.971, 20.2456
1192, 2700.00000, 713.837, 19.9932, 719.615, 20.4565, 688.26, 19.9732
1193, 0.00000, 720.193, 19.0813, 730.487, 19.1859, 698.25, 19.1835
1193, 900.00000, 774.063, 19.0017, 810.368, 19.0115, 755.057, 18.8208
1193, 1800.00000, 807.99, 18.8819, 838.353, 18.9441, 779.092, 18.7115
1193, 2700.00000, 825.56, 18.9921, 837.215, 19.0348, 782.107, 18.6014
1194, 0.00000, 842.87, 18.9713, 845.116, 18.924, 802.057, 18.4525
1194, 900.00000, 880.223, 18.0814, 889.628, 18.2217, 860.711, 17.6397
1194, 1800.00000, 885.342, 18.2461, 878.68, 18.0255, 865.495, 17.5109
1194, 2700.00000, 853.631, 18.0196, 856.032, 17.8249, 850.863, 17.1572
1195, 0.00000, 866.309, 17.6884, 878.864, 17.9737, 859.063, 17.2767
1195, 900.00000, 854.17, 17.3372, 852.789, 17.7565, 831.04, 17.3877
1195, 1800.00000, 867.507, 17.2966, 857.993, 17.7336, 819.255, 17.387
1195, 2700.00000, 840.78, 17.1072, 842.21, 17.5036, 778.437, 17.1644
1196, 0.00000, 858.637, 17.4506, 866.234, 17.9926, 798.67, 17.4706
1196, 900.00000, 889.136, 17.746, 907.398, 18.3102, 818.013, 17.1939
1196, 1800.00000, 872.445, 17.9288, 892.835, 18.3525, 816.531, 17.309
1196, 2700.00000, 831.407, 17.5708, 851.056, 17.709, 787.642, 17.0773
1197, 0.00000, 846.939, 17.331, 876.204, 17.5602, 808.219, 17.5315
1197, 900.00000, 784.32, 17.5309, 824.718, 17.7746, 768.107, 17.3782
1197, 1800.00000, 788.553, 17.7785, 806.22, 17.8568, 739.47, 17.8985
1197, 2700.00000, 794.422, 17.6491, 790.929, 17.9485, 728.805, 17.4428
1198, 0.00000, 717.599, 17.3802, 715.675, 17.6257, 690.351, 16.9643
1198, 900.00000, 579.384, 18.5654, 591.651, 18.5811, 568.026, 18.148
1198, 1800.00000, 556.759, 18.657, 589.923, 18.4293, 559.796, 17.872
1198, 2700.00000, 537.922, 18.8724, 572.58, 18.5875, 530.172, 18.1255
1199, 0.00000, 538.56, 18.9208, 569.493, 18.869, 509.597, 18.6964
1199, 900.00000, 484.79, 19.3992, 481.406, 18.991, 447.576, 18.8579
1199, 1800.00000, 497.383, 19.4965, 482.093, 19.0783, 473.379, 18.6416
1199, 2700.00000, 515.627, 19.5985, 475.872, 19.0605, 467.785, 18.7663
1200, 0.00000, 532.439, 19.8199, 473.2, 18.9192, 477.899, 18.9814
1200, 900.00000, 465.22, 19.4935, 445.009, 18.931, 419.655, 18.9583
1200, 1800.00000, 443.239, 19.1731, 425.126, 18.6438, 398.012, 18.6733
1200, 2700.00000, 447.141, 19.5805, 446.589, 19.2466, 420.41, 19.113
1201, 0.00000, 436.307, 19.5269, 437.133, 19.0768, 407.551, 18.7345
1201, 900.00000, 399.113, 19.3417, 394.318, 18.625, 372.342, 18.6686
1201, 1800.00000, 372.065, 18.9593, 363.497, 18.0696, 346.578, 18.2807
1201, 2700.00000, 361.319, 18.7188, 358.172, 17.9477, 340.174, 18.1225
1202, 0.00000, 356.077, 18.5909, 352.038, 17.7463, 340.649, 18.1213
1202, 900.00000, 351.177, 18.3752, 353.13, 17.611, 340.426, 17.9838
1202, 1800.00000, 366.539, 18.1285, 357.044, 17.6739, 349.101, 18.0773
1202, 2700.00000, 362.116, 17.9221, 351.373, 17.4001, 344.813, 17.8643
1203, 0.00000, 375.049, 18.3706, 364.467, 17.7583, 353.369, 18.1552
1203, 900.00000, 393.175, 18.0957, 392.191, 16.9748, 375.454, 17.7348
1203, 1800.00000, 386.293, 18.6505, 397.102, 18.2355, 370.001, 18.5952
1203, 2700.00000, 391.775, 19.0407, 400.325, 18.686, 373.055, 18.9832
1204, 0.00000, 354.834, 18.0022, 359.534, 17.5707, 344.035, 18.256
1204, 900.00000, 364.507, 17.8286, 374.637, 17.6843, 352.975, 18.3941
1204, 1800.00000, 364.302, 17.514, 367.408, 17.2994, 349.019, 18.1177
1204, 2700.00000, 361.265, 16.9938, 358.46, 16.8396, 341.004, 17.4017
1205, 0.00000, 375.567, 17.181, 375.752, 16.8831, 347.366, 17.4942
1205, 900.00000, 406.711, 16.9178, 407.01, 17.0685, 375.16, 17.5427
1205, 1800.00000, 419.26, 17.0077, 410.159, 17.0063, 392.377, 17.6912
1205, 2700.00000, 467.285, 16.9248, 466.158, 16.9608, 441.146, 17.5553
1206, 0.00000, 561.869, 17.2488, 551.174, 17.2447, 512.64, 17.6281
1206, 900.00000, 664.423, 18.0223, 625.284, 17.7016, 604.896, 18.3222
1206, 1800.00000, 684.51, 18.3948, 641.715, 17.669, 618.596, 18.1353
1206, 2700.00000, 619.141, 17.97, 600.182, 17.5406, 583.334, 17.7379
1207, 0.00000, 650.021, 16.6385, 631.962, 16.3199, 613.725, 16.4973
1207, 900.00000, 720.379, 18.2818, 683.928, 17.9495, 680.141, 17.7385
1207, 1800.00000, 704.307, 18.601, 672.383, 18.5787, 660.483, 18.0505
1207, 2700.00000, 687.225, 18.8992, 683.198, 19.1233, 661.957, 18.6431
1208, 0.00000, 667.921, 19.0947, 648.582, 19.3701, 634.082, 18.9854
1208, 900.00000, 652.282, 19.4745, 651.026, 19.9258, 647.059, 19.5683
1208, 1800.00000, 641.103, 19.4029, 659.77, 20.0591, 644.453, 19.7843
1208, 2700.00000, 668.534, 19.9067, 684.585, 19.8662, 668.773, 20.3982
1209, 0.00000, 681.994, 19.8921, 709.612, 19.906, 716.147, 19.5221
1209, 900.00000, 683.999, 20.1846, 738.261, 19.8974, 752.912, 19.4102
1209, 1800.00000, 667.071, 21.1282, 724.954, 20.7286, 738.068, 20.2125
1209, 2700.00000, 623.604, 21.6315, 665.345, 21.5882, 682.82, 20.7605
1210, 0.00000, 642.961, 21.7933, 694.271, 22.0553, 676.946, 21.2549
1210, 900.00000, 629.565, 21.3888, 684.459, 21.7749, 665.37, 20.9556
1210, 1800.00000, 613.5, 21.1588, 643.752, 22.046, 636.626, 20.7852
1210, 2700.00000, 634.695, 22.0377, 655.075, 22.8798, 619.547, 22.2457
1211, 0.00000, 629.5, 23.139, 666.902, 23.863, 621.837, 23.098
1211, 900.00000, 624.516, 22.9838, 656.353, 23.9348, 605.167, 23.3676
1211, 1800.00000, 637.057, 22.7351, 663.394, 23.4877, 604.605, 23.0504
1211, 2700.00000, 584.182, 22.0808, 604.042, 22.6125, 566.161, 22.2383
1212, 0.00000, 589.04, 24.1341, 600.833, 24.864, 574.721, 24.4759
1212, 900.00000, 588.112, 25.44, 601.971, 26.1097, 569.05, 25.6978
1212, 1800.00000, 537.492, 27.7315, 546.823, 28.7715, 520.914, 28.3574
1212, 2700.00000, 448.612, 31.6535, 471.659, 32.9211, 447.407, 31.9301
1213, 0.00000, 371.03, 37.3063, 404.522, 38.6579, 383.366, 37.0484
1213, 900.00000, 359.513, 41.0936, 393.136, 42.9821, 366.146, 41.1206
1213, 1800.00000, 400.043, 40.0436, 416.313, 42.588, 402.804, 40.0238
1213, 2700.00000, 409.444, 39.6553, 417.503, 42.5587, 398.77, 40.2548
1214, 0.00000, 412.738, 39.5345, 429.073, 41.3606, 393.903, 40.1539
1214, 900.00000, 412.611, 38.1503, 438.444, 39.6112, 389.162, 38.8537
1214, 1800.00000, 401.979, 35.3395, 418.757, 36.6038, 381.673, 35.8075
1214, 2700.00000, 402.825, 31.8846, 431.126, 32.8515, 399.407, 32.123
1215, 0.00000, 454.644, 30.3587, 504.206, 30.7018, 434.737, 31.4361
1215, 900.00000, 507.248, 28.6008, 571.201, 28.5229, 483.467, 29.392
1215, 1800.00000, 577.606, 25.3509, 634.427, 25.4928, 545.083, 26.0525
1215, 2700.00000, 596.722, 23.1764, 617.762, 23.7956, 579.173, 23.8693
1216, 0.00000, 597.724, 23.0265, 611.174, 23.3867, 564.503, 23.6813
1216, 900.00000, 602.122, 23.2725, 646.592, 23.6688, 568.616, 23.5591
1216, 1800.00000, 615.239, 25.0403, 638.491, 25.8049, 568.293, 25.6767
1216, 2700.00000, 633.602, 25.3482, 634.773, 26.4388, 583.153, 26.1021
1217, 0.00000, 606.138, 24.5112, 619.265, 25.5024, 581.845, 24.791
1217, 900.00000, 656.096, 22.5868, 676.4, 23.7696, 632.755, 23.0699
1217, 1800.00000, 860.539, 20.9398, 833.007, 21.9606, 800.437, 20.9989
1217, 2700.00000, 902.737, 20.2301, 894.104, 20.832, 843.833, 20.4064
1218, 0.00000, 891.522, 19.7533, 885.589, 20.1016, 830.285, 19.9825
1218, 900.00000, 915.244, 19.0218, 922.165, 19.4565, 878.675, 18.9966
1218, 1800.00000, 892.62, 19.4437, 903.844, 19.742, 852.554, 19.3997
1218, 2700.00000, 842.478, 19.2061, 873.146, 19.5966, 808.844, 19.2692
1219, 0.00000, 785.706, 18.6105, 826.401, 18.8587, 775.599, 18.3682
1219, 900.00000, 817.052, 17.5941, 830.717, 17.7773, 776.284, 17.2939
1219, 1800.00000, 838.439, 17.7708, 854.405, 18.1076, 787.687, 17.5107
1219, 2700.00000, 813.275, 17.8754, 820.607, 18.1651, 779.894, 17.5385
1220, 0.00000, 852.711, 17.824, 859.635, 17.6605, 825.468, 17.388
1220, 900.00000, 825.889, 16.9825, 835.366, 16.9373, 792.704, 16.834
1220, 1800.00000, 838.242, 17.0787, 873.635, 16.5977, 816.655, 16.7064
1220, 2700.00000, 856.826, 17.4329, 912.908, 17.0596, 838.145, 17.2503
1221, 0.00000, 833.72, 17.0396, 852.373, 16.7716, 799.456, 16.953
1221, 900.00000, 842.842, 17.5052, 855.036, 17.3608, 779.487, 17.3022
1221, 1800.00000, 790.372, 17.597, 815.855, 17.5319, 732.419, 17.5651
1221, 2700.00000, 761.597, 18.6691, 792.257, 18.681, 711.367, 18.5908
1222, 0.00000, 762.369, 19.4279, 773.948, 19.6139, 709.226, 19.4606
1222, 900.00000, 652.117, 19.2803, 657.896, 19.4124, 605.167, 18.8454
1222, 1800.00000, 649.751, 19.7829, 650.442, 19.9053, 612.306, 19.143
1222, 2700.00000, 616.689, 19.9018, 628.362, 20.3277, 596.156, 19.4458
1223, 0.00000, 573.319, 19.8179, 584.714, 20.0881, 553.213, 19.4448
1223, 900.00000, 495.441, 20.1889, 506.557, 20.4008, 473.661, 19.8064
1223, 1800.00000, 482.269, 19.9865, 484.852, 20.2224, 456.383, 19.6376
1223, 2700.00000, 469.491, 19.9688, 475.128, 20.028, 444.993, 19.7574
1224, 0.00000, 430.967, 19.846, 439.967, 19.7945, 415.255, 19.6509
1224, 900.00000, 389.837, 19.9416, 393.859, 19.8303, 382.036, 20.0608
1224, 1800.00000, 381.982, 19.8529, 394.608, 19.9383, 372.145, 20.1558
1224, 2700.00000, 395.06, 19.6115, 394.901, 19.6011, 367.425, 19.633
1225, 0.00000, 367.697, 19.0312, 368.457, 18.7281, 351.318, 18.8962
1225, 900.00000, 337.933, 19.1371, 353.916, 18.9143, 329.612, 18.9684
1225, 1800.00000, 343.824, 19.6062, 356.84, 19.2334, 328.177, 19.2415
1225, 2700.00000, 337.898, 19.2594, 350.278, 19.0616, 325.361, 19.1349
1226, 0.00000, 336.89, 18.2343, 330.824, 18.6076, 315.348, 18.9125
1226, 900.00000, 342.059, 18.29, 344.636, 18.9783, 319.233, 19.0642
1226, 1800.00000, 329.061, 17.9447, 333.617, 18.6837, 310.33, 18.8284
1226, 2700.00000, 325.324, 17.7133, 316.337, 18.0856, 304.059, 18.5198
1227, 0.00000, 329.654, 17.9379, 319.411, 18.2703, 306.456, 18.616
1227, 900.00000, 310.25, 18.3468, 326.678, 18.3211, 319.519, 18.7292
1227, 1800.00000, 320.357, 18.7041, 338.411, 18.6063, 328.088, 19.0352
1227, 2700.00000, 301.787, 18.1703, 314.543, 17.9387, 309.369, 18.4904
1228, 0.00000, 301.864, 17.9934, 313.651, 17.7332, 313.241, 18.6017
1228, 900.00000, 339.921, 18.732, 355.495, 18.6494, 343.789, 19.0988
1228, 1800.00000, 347.165, 18.8028, 361.689, 18.7667, 353.22, 19.4081
1228, 2700.00000, 358.414, 18.6241, 374.674, 18.6775, 366.375, 19.2192
1229, 0.00000, 355.659, 18.3863, 371.01, 18.354, 352.434, 18.8802
1229, 900.00000, 409.374, 18.7978, 402.335, 18.4406, 386.54, 18.981
1229, 1800.00000, 403.875, 18.4505, 405.435, 18.2185, 390.485, 19.0007
1229, 2700.00000, 410.965, 17.9765, 414.262, 17.8719, 399.44, 18.2629
1230, 0.00000, 430.189, 17.8364, 427.917, 17.6938, 408.262, 17.9568
1230, 900.00000, 479.566, 17.514, 468.208, 17.2682, 450.342, 17.5956
1230, 1800.00000, 499.613, 17.488, 499.541, 17.41, 462.862, 17.5998
1230, 2700.00000, 578.448, 17.516, 589.091, 18.1514, 522.101, 17.7887
1231, 0.00000, 612.027, 17.404, 600.757, 18.0565, 550.523, 17.5126
1231, 900.00000, 663.389, 17.9474, 648.416, 18.3381, 606.99, 17.9399
1231, 1800.00000, 638.148, 18.2229, 646.193, 18.7725, 587.576, 18.3946
1231, 2700.00000, 585.389, 20.3828, 619.606, 21.1964, 551.247, 20.5973
1232, 0.00000, 554.281, 20.8038, 561.283, 21.9122, 532.961, 21.165
1232, 900.00000, 614.659, 21.4238, 604.527, 22.8799, 598.295, 22.1522
1232, 1800.00000, 620.507, 20.7038, 626.784, 21.9705, 620.352, 20.7171
1232, 2700.00000, 646.408, 19.773, 657.639, 20.7563, 614.723, 20.2054
1233, 0.00000, 631.292, 21.2927, 684.896, 22.101, 617.17, 21.6566
1233, 900.00000, 588.386, 24.4057, 645.662, 25.2825, 599.395, 24.2631
1233, 1800.00000, 569.548, 24.028, 609.781, 24.8992, 588.748, 23.9601
1233, 2700.00000, 581.371, 23.7226, 592.138, 25.3618, 593.719, 24.2208
1234, 0.00000, 569.183, 23.2096, 565.506, 24.8352, 562.655, 23.3661
1234, 900.00000, 572.619, 23.1225, 567.297, 24.9733, 571.012, 23.4161
1234, 1800.00000, 598.882, 23.8338, 604.556, 25.6155, 572.272, 24.136
1234, 2700.00000, 606.604, 24.2271, 612.079, 25.7002, 575.859, 24.4757
1235, 0.00000, 605.422, 24.8389, 626.1, 25.6802, 584.373, 24.9379
1235, 900.00000, 600.741, 24.6966, 640.809, 25.2341, 586.213, 24.9063
1235, 1800.00000, 635.803, 25.2578, 645.629, 26.1542, 595.914, 25.7693
1235, 2700.00000, 700.655, 26.1471, 672.471, 27.4313, 631.355, 26.8924
1236, 0.00000, 694.63, 27.0721, 688.28, 28.9472, 638, 27.9628
1236, 900.00000, 612.925, 30.1475, 639.433, 31.9271, 585.858, 30.6327
1236, 1800.00000, 580.683, 27.6241, 623.05, 28.9224, 572.554, 27.8729
1236, 2700.00000, 620.237, 24.5217, 647.725, 25.7056, 605.98, 24.7817
1237, 0.00000, 586.415, 26.7538, 582.231, 27.7904, 573.899, 27.0033
1237, 900.00000, 559.717, 28.1886, 570.229, 29.4189, 551.284, 28.3709
1237, 1800.00000, 578.324, 27.7373, 599.677, 28.3993, 562.971, 27.596
1237, 2700.00000, 613.418, 25.8469, 645.266, 25.8939, 593.046, 25.8202
1238, 0.00000, 660.007, 23.2983, 683.819, 23.9148, 671.665, 23.1123
1238, 900.00000, 679.308, 23.1371, 686.568, 23.8299, 666.158, 23.0851
1238, 1800.00000, 649.202, 23.8609, 647.33, 24.676, 628.115, 23.8529
1238, 2700.00000, 647.488, 24.1608, 657.15, 25.2388, 619.353, 24.3247
1239, 0.00000, 660.055, 23.555, 678.84, 24.674, 628.128, 23.6263
1239, 900.00000, 680.874, 23.4259, 684.014, 24.2934, 644.76, 23.3186
1239, 1800.00000, 741.788, 21.8973, 729.645, 22.7057, 682.246, 22.1721
1239, 2700.00000, 808.875, 21.0497, 801.946, 21.7342, 737.347, 21.2429
1240, 0.00000, 760.825, 20.7867, 757.265, 22.1369, 719.181, 21.216
1240, 900.00000, 767.899, 20.5633, 780.404, 21.306, 736.564, 21.079
1240, 1800.00000, 788.908, 21.5937, 785.501, 22.4669, 749.437, 22.0024
1240, 2700.00000, 808.633, 22.1779, 803.69, 22.878, 786.745, 22.3414
1241, 0.00000, 838.475, 22.0876, 820.269, 22.8558, 803.627, 22.1391
1241, 900.00000, 969.42, 21.6421, 948.906, 21.9346, 902.388, 21.6021
1241, 1800.00000, 1011.12, 20.756, 1036.59, 20.7533, 957.035, 20.9366
1241, 2700.00000, 983.885, 19.9525, 1012.16, 20.4429, 931.142, 20.3617
1242, 0.00000, 941.624, 19.9396, 967.447, 20.1533, 902.863, 19.9373
1242, 900.00000, 1042.68, 19.0656, 1038.92, 18.6465, 1035.86, 18.7271
1242, 1800.00000, 1032.51, 19.397, 1009.08, 18.9855, 1008.4, 19.17
1242, 2700.00000, 1015.69, 19.3808, 982.704, 19.4302, 989.924, 19.1374
1243, 0.00000, 989.956, 19.514, 984.354, 19.7341, 945.025, 19.3022
1243, 900.00000, 1009.2, 19.1853, 1000.51, 19.3887, 941.56, 18.8987
1243, 1800.00000, 1009.45, 19.2166, 997.374, 19.439, 947.447, 18.7284
1243, 2700.00000, 947.14, 18.3813, 928.223, 18.6034, 897.916, 18.1541
1244, 0.00000, 917.128, 18.115, 909.798, 18.5171, 877.465, 18.0852
1244, 900.00000, 872.461, 17.4837, 878.585, 17.9315, 842.898, 17.3996
1244, 1800.00000, 913.706, 17.6744, 902.604, 17.9281, 855.116, 17.5332
1244, 2700.00000, 907.997, 18.2238, 909.798, 18.6117, 856.674, 18.0887
1245, 0.00000, 923.419, 18.616, 910.264, 18.9661, 855.165, 18.2719
1245, 900.00000, 902.989, 18.9315, 870.089, 18.6428, 807.042, 18.4792
1245, 1800.00000, 876.945, 17.9168, 897.258, 17.8323, 832.169, 17.7521
1245, 2700.00000, 783.552, 18.2902, 791.616, 18.2852, 745.053, 18.2821
1246, 0.00000, 757.788, 18.9696, 741.222, 18.7647, 703.541, 18.4558
1246, 900.00000, 585.479, 19.4498, 588.37, 18.9533, 544.404, 19.0882
1246, 1800.00000, 584.836, 19.7921, 580.768, 18.9862, 543.535, 19.223
1246, 2700.00000, 591.099, 20.1276, 581.056, 19.4939, 541.136, 19.5279
1247, 0.00000, 585.749, 19.8183, 565.097, 20.0151, 527.867, 19.7133
1247, 900.00000, 517.411, 19.7689, 496.863, 20.0206, 464.026, 19.7758
