Timestamp,Transformer.tr(r:idt143-idt143lv)__A1 [Amps],Transformer.tr(r:idt143-idt143lv)__N1 [Amps],Transformer.tr(r:idt143-idt143lv)__A2 [Amps],Transformer.tr(r:idt143-idt143lv)__N2 [Amps],Transformer.tr(r:idt143-idt143lv)__N3 [Amps],Transformer.tr(r:idt143-idt143lv)__B3 [Amps],Transformer.tr(r:idt144-idt144lv)__A1 [Amps],Transformer.tr(r:idt144-idt144lv)__N1 [Amps],Transformer.tr(r:idt144-idt144lv)__A2 [Amps],Transformer.tr(r:idt144-idt144lv)__N2 [Amps],Transformer.tr(r:idt144-idt144lv)__N3 [Amps],Transformer.tr(r:idt144-idt144lv)__B3 [Amps],Transformer.tr(r:idt145-idt145lv)__A1 [Amps],Transformer.tr(r:idt145-idt145lv)__N1 [Amps],Transformer.tr(r:idt145-idt145lv)__A2 [Amps],Transformer.tr(r:idt145-idt145lv)__N2 [Amps],Transformer.tr(r:idt145-idt145lv)__N3 [Amps],Transformer.tr(r:idt145-idt145lv)__B3 [Amps],Transformer.tr(r:idt198-idt198lv)__A1 [Amps],Transformer.tr(r:idt198-idt198lv)__B1 [Amps],Transformer.tr(r:idt198-idt198lv)__C1 [Amps],Transformer.tr(r:idt198-idt198lv)__N1 [Amps],Transformer.tr(r:idt198-idt198lv)__A2 [Amps],Transformer.tr(r:idt198-idt198lv)__B2 [Amps],Transformer.tr(r:idt198-idt198lv)__C2 [Amps],Transformer.tr(r:idt198-idt198lv)__N2 [Amps],Transformer.tr(r:idt202-idt202lv)__C1 [Amps],Transformer.tr(r:idt202-idt202lv)__N1 [Amps],Transformer.tr(r:idt202-idt202lv)__A2 [Amps],Transformer.tr(r:idt202-idt202lv)__N2 [Amps],Transformer.tr(r:idt202-idt202lv)__N3 [Amps],Transformer.tr(r:idt202-idt202lv)__B3 [Amps],Transformer.tr(r:idt203-idt203lv)__B1 [Amps],Transformer.tr(r:idt203-idt203lv)__N1 [Amps],Transformer.tr(r:idt203-idt203lv)__A2 [Amps],Transformer.tr(r:idt203-idt203lv)__N2 [Amps],Transformer.tr(r:idt203-idt203lv)__N3 [Amps],Transformer.tr(r:idt203-idt203lv)__B3 [Amps],Transformer.tr(r:idt226-idt226lv)__A1 [Amps],Transformer.tr(r:idt226-idt226lv)__B1 [Amps],Transformer.tr(r:idt226-idt226lv)__C1 [Amps],Transformer.tr(r:idt226-idt226lv)__N1 [Amps],Transformer.tr(r:idt226-idt226lv)__A2 [Amps],Transformer.tr(r:idt226-idt226lv)__B2 [Amps],Transformer.tr(r:idt226-idt226lv)__C2 [Amps],Transformer.tr(r:idt226-idt226lv)__N2 [Amps],Transformer.tr(r:idt228-idt228lv)__C1 [Amps],Transformer.tr(r:idt228-idt228lv)__N1 [Amps],Transformer.tr(r:idt228-idt228lv)__A2 [Amps],Transformer.tr(r:idt228-idt228lv)__N2 [Amps],Transformer.tr(r:idt228-idt228lv)__N3 [Amps],Transformer.tr(r:idt228-idt228lv)__B3 [Amps],Transformer.tr(r:idt778-idt778lv)__A1 [Amps],Transformer.tr(r:idt778-idt778lv)__B1 [Amps],Transformer.tr(r:idt778-idt778lv)__C1 [Amps],Transformer.tr(r:idt778-idt778lv)__N1 [Amps],Transformer.tr(r:idt778-idt778lv)__A2 [Amps],Transformer.tr(r:idt778-idt778lv)__B2 [Amps],Transformer.tr(r:idt778-idt778lv)__C2 [Amps],Transformer.tr(r:idt778-idt778lv)__N2 [Amps],Transformer.tr(r:idt851-idt851lv)__A1 [Amps],Transformer.tr(r:idt851-idt851lv)__B1 [Amps],Transformer.tr(r:idt851-idt851lv)__C1 [Amps],Transformer.tr(r:idt851-idt851lv)__N1 [Amps],Transformer.tr(r:idt851-idt851lv)__A2 [Amps],Transformer.tr(r:idt851-idt851lv)__B2 [Amps],Transformer.tr(r:idt851-idt851lv)__C2 [Amps],Transformer.tr(r:idt851-idt851lv)__N2 [Amps],Transformer.tr(r:idt891-idt891lv)__C1 [Amps],Transformer.tr(r:idt891-idt891lv)__N1 [Amps],Transformer.tr(r:idt891-idt891lv)__A2 [Amps],Transformer.tr(r:idt891-idt891lv)__N2 [Amps],Transformer.tr(r:idt891-idt891lv)__N3 [Amps],Transformer.tr(r:idt891-idt891lv)__B3 [Amps],Transformer.tr(r:idt897-idt897lv)__A1 [Amps],Transformer.tr(r:idt897-idt897lv)__B1 [Amps],Transformer.tr(r:idt897-idt897lv)__C1 [Amps],Transformer.tr(r:idt897-idt897lv)__N1 [Amps],Transformer.tr(r:idt897-idt897lv)__A2 [Amps],Transformer.tr(r:idt897-idt897lv)__B2 [Amps],Transformer.tr(r:idt897-idt897lv)__C2 [Amps],Transformer.tr(r:idt897-idt897lv)__N2 [Amps],Transformer.tr(r:idt965-idt965lv)__A1 [Amps],Transformer.tr(r:idt965-idt965lv)__B1 [Amps],Transformer.tr(r:idt965-idt965lv)__C1 [Amps],Transformer.tr(r:idt965-idt965lv)__N1 [Amps],Transformer.tr(r:idt965-idt965lv)__A2 [Amps],Transformer.tr(r:idt965-idt965lv)__B2 [Amps],Transformer.tr(r:idt965-idt965lv)__C2 [Amps],Transformer.tr(r:idt965-idt965lv)__N2 [Amps],Transformer.tr(r:idt1087-idt1087lv)__A1 [Amps],Transformer.tr(r:idt1087-idt1087lv)__B1 [Amps],Transformer.tr(r:idt1087-idt1087lv)__C1 [Amps],Transformer.tr(r:idt1087-idt1087lv)__N1 [Amps],Transformer.tr(r:idt1087-idt1087lv)__A2 [Amps],Transformer.tr(r:idt1087-idt1087lv)__B2 [Amps],Transformer.tr(r:idt1087-idt1087lv)__C2 [Amps],Transformer.tr(r:idt1087-idt1087lv)__N2 [Amps],Transformer.tr(r:idt1112-idt1112lv)__A1 [Amps],Transformer.tr(r:idt1112-idt1112lv)__B1 [Amps],Transformer.tr(r:idt1112-idt1112lv)__C1 [Amps],Transformer.tr(r:idt1112-idt1112lv)__N1 [Amps],Transformer.tr(r:idt1112-idt1112lv)__A2 [Amps],Transformer.tr(r:idt1112-idt1112lv)__B2 [Amps],Transformer.tr(r:idt1112-idt1112lv)__C2 [Amps],Transformer.tr(r:idt1112-idt1112lv)__N2 [Amps],Transformer.tr(r:idt1124-idt1124lv)__A1 [Amps],Transformer.tr(r:idt1124-idt1124lv)__B1 [Amps],Transformer.tr(r:idt1124-idt1124lv)__C1 [Amps],Transformer.tr(r:idt1124-idt1124lv)__N1 [Amps],Transformer.tr(r:idt1124-idt1124lv)__A2 [Amps],Transformer.tr(r:idt1124-idt1124lv)__B2 [Amps],Transformer.tr(r:idt1124-idt1124lv)__C2 [Amps],Transformer.tr(r:idt1124-idt1124lv)__N2 [Amps],Transformer.tr(r:idt1179-idt1179lv)__A1 [Amps],Transformer.tr(r:idt1179-idt1179lv)__B1 [Amps],Transformer.tr(r:idt1179-idt1179lv)__C1 [Amps],Transformer.tr(r:idt1179-idt1179lv)__N1 [Amps],Transformer.tr(r:idt1179-idt1179lv)__A2 [Amps],Transformer.tr(r:idt1179-idt1179lv)__B2 [Amps],Transformer.tr(r:idt1179-idt1179lv)__C2 [Amps],Transformer.tr(r:idt1179-idt1179lv)__N2 [Amps],Transformer.tr(r:idt1397-idt1397lv)__A1 [Amps],Transformer.tr(r:idt1397-idt1397lv)__B1 [Amps],Transformer.tr(r:idt1397-idt1397lv)__C1 [Amps],Transformer.tr(r:idt1397-idt1397lv)__N1 [Amps],Transformer.tr(r:idt1397-idt1397lv)__A2 [Amps],Transformer.tr(r:idt1397-idt1397lv)__B2 [Amps],Transformer.tr(r:idt1397-idt1397lv)__C2 [Amps],Transformer.tr(r:idt1397-idt1397lv)__N2 [Amps],Transformer.tr(r:idt1408-idt1408lv)__A1 [Amps],Transformer.tr(r:idt1408-idt1408lv)__B1 [Amps],Transformer.tr(r:idt1408-idt1408lv)__C1 [Amps],Transformer.tr(r:idt1408-idt1408lv)__N1 [Amps],Transformer.tr(r:idt1408-idt1408lv)__A2 [Amps],Transformer.tr(r:idt1408-idt1408lv)__B2 [Amps],Transformer.tr(r:idt1408-idt1408lv)__C2 [Amps],Transformer.tr(r:idt1408-idt1408lv)__N2 [Amps],Transformer.tr(r:idt1447-idt1447lv)__A1 [Amps],Transformer.tr(r:idt1447-idt1447lv)__B1 [Amps],Transformer.tr(r:idt1447-idt1447lv)__C1 [Amps],Transformer.tr(r:idt1447-idt1447lv)__N1 [Amps],Transformer.tr(r:idt1447-idt1447lv)__A2 [Amps],Transformer.tr(r:idt1447-idt1447lv)__B2 [Amps],Transformer.tr(r:idt1447-idt1447lv)__C2 [Amps],Transformer.tr(r:idt1447-idt1447lv)__N2 [Amps],Transformer.tr(r:idt1471-idt1471lv)__A1 [Amps],Transformer.tr(r:idt1471-idt1471lv)__B1 [Amps],Transformer.tr(r:idt1471-idt1471lv)__C1 [Amps],Transformer.tr(r:idt1471-idt1471lv)__N1 [Amps],Transformer.tr(r:idt1471-idt1471lv)__A2 [Amps],Transformer.tr(r:idt1471-idt1471lv)__B2 [Amps],Transformer.tr(r:idt1471-idt1471lv)__C2 [Amps],Transformer.tr(r:idt1471-idt1471lv)__N2 [Amps],Transformer.tr(r:idt1493-idt1493lv)__A1 [Amps],Transformer.tr(r:idt1493-idt1493lv)__B1 [Amps],Transformer.tr(r:idt1493-idt1493lv)__C1 [Amps],Transformer.tr(r:idt1493-idt1493lv)__N1 [Amps],Transformer.tr(r:idt1493-idt1493lv)__A2 [Amps],Transformer.tr(r:idt1493-idt1493lv)__B2 [Amps],Transformer.tr(r:idt1493-idt1493lv)__C2 [Amps],Transformer.tr(r:idt1493-idt1493lv)__N2 [Amps],Transformer.tr(r:idt1577-idt1577lv)__A1 [Amps],Transformer.tr(r:idt1577-idt1577lv)__B1 [Amps],Transformer.tr(r:idt1577-idt1577lv)__C1 [Amps],Transformer.tr(r:idt1577-idt1577lv)__N1 [Amps],Transformer.tr(r:idt1577-idt1577lv)__A2 [Amps],Transformer.tr(r:idt1577-idt1577lv)__B2 [Amps],Transformer.tr(r:idt1577-idt1577lv)__C2 [Amps],Transformer.tr(r:idt1577-idt1577lv)__N2 [Amps],Transformer.tr(r:idt1583-idt1583lv)__B1 [Amps],Transformer.tr(r:idt1583-idt1583lv)__N1 [Amps],Transformer.tr(r:idt1583-idt1583lv)__A2 [Amps],Transformer.tr(r:idt1583-idt1583lv)__N2 [Amps],Transformer.tr(r:idt1583-idt1583lv)__N3 [Amps],Transformer.tr(r:idt1583-idt1583lv)__B3 [Amps],Transformer.tr(r:idt1598-idt1598lv)__A1 [Amps],Transformer.tr(r:idt1598-idt1598lv)__B1 [Amps],Transformer.tr(r:idt1598-idt1598lv)__C1 [Amps],Transformer.tr(r:idt1598-idt1598lv)__N1 [Amps],Transformer.tr(r:idt1598-idt1598lv)__A2 [Amps],Transformer.tr(r:idt1598-idt1598lv)__B2 [Amps],Transformer.tr(r:idt1598-idt1598lv)__C2 [Amps],Transformer.tr(r:idt1598-idt1598lv)__N2 [Amps],Transformer.tr(r:idt1615-idt1615lv)__A1 [Amps],Transformer.tr(r:idt1615-idt1615lv)__B1 [Amps],Transformer.tr(r:idt1615-idt1615lv)__C1 [Amps],Transformer.tr(r:idt1615-idt1615lv)__N1 [Amps],Transformer.tr(r:idt1615-idt1615lv)__A2 [Amps],Transformer.tr(r:idt1615-idt1615lv)__B2 [Amps],Transformer.tr(r:idt1615-idt1615lv)__C2 [Amps],Transformer.tr(r:idt1615-idt1615lv)__N2 [Amps],Transformer.tr(r:idt1636-idt1636lv)__A1 [Amps],Transformer.tr(r:idt1636-idt1636lv)__B1 [Amps],Transformer.tr(r:idt1636-idt1636lv)__C1 [Amps],Transformer.tr(r:idt1636-idt1636lv)__N1 [Amps],Transformer.tr(r:idt1636-idt1636lv)__A2 [Amps],Transformer.tr(r:idt1636-idt1636lv)__B2 [Amps],Transformer.tr(r:idt1636-idt1636lv)__C2 [Amps],Transformer.tr(r:idt1636-idt1636lv)__N2 [Amps],Transformer.tr(r:idt1649-idt1649lv)__A1 [Amps],Transformer.tr(r:idt1649-idt1649lv)__B1 [Amps],Transformer.tr(r:idt1649-idt1649lv)__C1 [Amps],Transformer.tr(r:idt1649-idt1649lv)__N1 [Amps],Transformer.tr(r:idt1649-idt1649lv)__A2 [Amps],Transformer.tr(r:idt1649-idt1649lv)__B2 [Amps],Transformer.tr(r:idt1649-idt1649lv)__C2 [Amps],Transformer.tr(r:idt1649-idt1649lv)__N2 [Amps],Transformer.tr(r:idt1655-idt1655lv)__A1 [Amps],Transformer.tr(r:idt1655-idt1655lv)__B1 [Amps],Transformer.tr(r:idt1655-idt1655lv)__C1 [Amps],Transformer.tr(r:idt1655-idt1655lv)__N1 [Amps],Transformer.tr(r:idt1655-idt1655lv)__A2 [Amps],Transformer.tr(r:idt1655-idt1655lv)__B2 [Amps],Transformer.tr(r:idt1655-idt1655lv)__C2 [Amps],Transformer.tr(r:idt1655-idt1655lv)__N2 [Amps]
2020-01-01 00:00:00,(1.7867760017537648-0.2401607916899593j),(-1.7867761942117113+0.24013946986497103j),(-48.87164746068811+7.161685006743937j),(48.87163505620629-7.162963902512274j),(-48.871107952756574+7.153611127665499j),(48.87113221985055-7.1510532269312534j),(1.7079147795017775-0.24021310102455118j),(-1.7079148758771794+0.24020244038058536j),(-48.87248533978527+7.189881755297392j),(48.87247875700086-7.190520999221917j),(-48.87200877764553+7.17291282392398j),(48.872021476898226-7.171634252459626j),(2.396014543672777-0.30829464286307484j),(-2.396014736551706+0.30827332180706435j),(-67.02088232096139+9.207122913561761j),(67.02086959013104-9.20840178115759j),(-67.0206208502641+9.191243239562027j),(67.02064562061423-9.188685396686196j),(3.4891395588961984-0.8597160277508351j),(-2.4799793367491816-2.5918348620637346j),(-1.0070764557952998+3.4488594421769676j),(-0.002083805934432803+0.002691462467623751j),(-89.01369441727411+22.309131486286788j),(63.59106860137581+65.9297489081705j),(25.366429378440444-88.17443230133358j),(0.05619540846419113-0.06444770593225257j),(-0.022877569362378836+0.24768844628994202j),(0.02287911503600526-0.24768756125331493j),(0.4354118541486969-6.993505248369729j),(-0.43531914149480144+6.993558223851323j),(0.43733920032354945-6.9924879917725775j),(-0.43752461883013893+6.992381968193513j),(-0.3268744969440718-0.21934136347642053j),(0.32687295576869246+0.21934226099498133j),(9.554052078877248+6.143323442857536j),(-9.554144354250639-6.143269535892387j),(9.549351239975294+6.1461866027818814j),(-9.549166599992532-6.146294356387216j),(0.17030699540061534-0.026692027317650968j),(-0.10803187991672303-0.1341664126508988j),(-0.06224143311010266+0.16078023665252772j),(-3.368626862254587e-05+7.820424988835839e-05j),(-3.869125941236689+0.690653651606226j),(2.5267678124723716+3.005216205963052j),(1.3411912675835538-3.6950523211839936j),(0.0011667600003875123-0.0008175120838131988j),(-0.1855362844050319+0.4107504358075289j),(0.18553937599409664-0.41074865992322884j),(5.171470861544549-11.636899832366908j),(-5.171285341461953+11.637006152082904j),(5.1743113124994125-11.635064816160593j),(-5.1746823060548195+11.634852057475655j),(2.1087875127120412-0.40633975469694406j),(-1.4008687090568515-1.6228498991022917j),(-0.7066124813705414+2.0276408241795707j),(-0.0013063460778539593+0.0015488384577224679j),(-53.58960228164824+10.537457438019374j),(35.780320218351335+41.13192478974861j),(17.773844301374083-51.633164050915184j),(0.03543714352417737-0.03621794618175045j),(0.34067173382007354-0.060006075368718825j),(-0.2214757870044366-0.26504209418757085j),(-0.1190309456776788+0.32474147090289307j),(-0.00016500906902194856+0.0003067015994844269j),(-8.088830592380418+1.5491954017556964j),(5.3650663784233075+6.2290365625799495j),(2.7185260960800406-7.772819039278147j),(0.005237911828089636-0.005412848354808375j),(-0.1264224462510697+0.4975880007561386j),(0.12642399172301566-0.49758712388845083j),(3.54163445815675-14.492320682999434j),(-3.5415417478775453+14.49237303185555j),(3.5497245572951215-14.487669375757832j),(-3.5499099463631865+14.487564545479472j),(1.778461001301423-0.6540158860177598j),(-1.4509075975492465-1.2138233300490242j),(-0.3266817573898493+1.866234465507489j),(-0.0008716860175468355+0.0016047652902102527j),(-44.57053579778267+16.96843163702397j),(36.85885769806191+30.12755621465203j),(7.6869897281285375-47.05977873330994j),(0.024687341194294277-0.03620873459294671j),(2.3107416010222437-0.4413445798872999j),(-1.5316667528381913-1.7802387107028323j),(-0.7776632133587782+2.2198440166088744j),(-0.001411674374537597+0.001739288688384022j),(-58.3975564999123+11.443137269812723j),(38.95608885533147+44.84167195121836j),(19.402753157773986-56.24509212017438j),(0.038713458883648855-0.03971671752515249j),(1.2407021170986354-0.24024649922762364j),(-0.8253141493132716-0.9543321499827186j),(-0.41471285770251143+1.1935678230469193j),(-0.0006751496053425399+0.0010108407709594758j),(-30.597253440881104+6.221633541861593j),(20.60733251322017+23.382534362138813j),(9.970357444328329-29.58337009877505j),(0.0195624563821184-0.020797425033379113j),(1.28722729859183-0.2901105422206456j),(-0.8915539074754975-0.9697232942097003j),(-0.39494073677113306+1.2588084384456693j),(-0.0007326781806682447+0.0010254068827180163j),(-32.24467679780173+7.518793553493197j),(22.5487633468274+24.162522200585954j),(9.675371514398648-31.658702023625665j),(0.020541317234346934-0.022613498616010475j),(3.0037815618602366-0.19841682186589082j),(-1.665989336043836-2.500760428121268j),(-1.3354737299000448+2.6973172546120736j),(-0.002318503842360542+0.0018599983165330514j),(-77.28177345294512+5.1313599867385165j),(42.88429394633931+64.32446743967739j),(34.33628306873379-69.4100668928968j),(0.06119623136032715-0.04576045582234656j),(0.7792395072406961-0.062402921565350766j),(-0.44174238579392977-0.6433735229341551j),(-0.3369960631282538+0.705234891437442j),(-0.0005010662433875268+0.0005415560024744082j),(-19.48351071398133+1.6092983270900731j),(11.086060665033528+16.0597632140109j),(8.383481164648401-17.657546476742937j),(0.013968678316359728-0.011514987632381235j),(2.3117160192092854-0.44309880044392j),(-1.533660721779313-1.7802105508467037j),(-0.7766331604123593+2.22157169885503j),(-0.0014221765853221768+0.0017376670859334808j),(-58.42335559650883+11.488063130262162j),(39.00757403398893+44.8416827867004j),(19.376802093695005-56.29007353962879j),(0.038978440414211946-0.039671995475146105j),(0.23434172473621118-0.013448411572355212j),(-0.12816563442785878-0.19614505995775744j),(-0.10602697307832898+0.20933749073076058j),(-0.00014912416050094635+0.0002559837671611831j),(-5.534670852765657+0.3431641606471203j),(3.047987212230055+4.617951660805829j),(2.481882427157643-4.956626137788135j),(0.004801033325065873-0.004489606421884673j),(1.296352345039594-0.2959423579704321j),(-0.9016707719063106-0.9747892687297224j),(-0.3941339921101985+1.2698730160811351j),(-0.0005476157431303363+0.000858622538430609j),(-32.04058633023942+7.673025444732048j),(22.593550780142323+23.910258984642496j),(9.431157530432756-31.565777226061982j),(0.015877117522904882-0.017506893067547935j),(2.422724023475695-0.22796626823509314j),(-1.40271162852531-1.9832816764960768j),(-1.018375887225801+2.209661771422134j),(-0.0016365314654365193+0.001586182099913458j),(-61.74494756970216+5.902788577055617j),(35.827385427966874+50.49558255117472j),(25.873553781849296-56.36117495368944j),(0.04400774269288377-0.03719594499852974j),(3.031694885018595-0.6579983224649482j),(-2.0766636765025055-2.296180672575275j),(-0.9529279099555197+2.951257657375777j),(-0.0021033430889474403+0.002921356307183487j),(-77.12843228400925+17.07053777062174j),(53.114355207568224+58.24628782690252j),(23.956845290900674-75.24708830951568j),(0.057230628097386216-0.06973680162809615j),(0.5523861084267452-0.10714811684809433j),(-0.36747648200304184-0.424799858982567j),(-0.1846048366147528+0.5313883490831586j),(-0.0003048027612067017+0.0005596320829397428j),(-13.398314094828038+2.772826998758319j),(9.061919151672555+10.214086202757471j),(4.327040358799877-12.975851108297775j),(0.009354247889405087-0.011061954277010955j),(-0.08234408191435705-0.13163101991087345j),(0.08234254579582512+0.1316319208781671j),(2.2151740718436486+3.5141080300072645j),(-2.215266175195211-3.5140539191470452j),(2.2144800462083367+3.514405678881076j),(-2.2142958089734748-3.514513861305886j),(0.4386366025332933-0.070495893284658j),(-0.2791979049789006-0.3446058447891147j),(-0.1592051224118336+0.41464597750660914j),(-0.00023358809926321555+0.00045576588470908064j),(-10.442695915394324+1.8210479181270784j),(6.768628925437042+8.13007266551972j),(3.666567975923954-9.942758004984626j),(0.007498677455714642-0.008362440250493819j),(1.5846361813981389-0.21864405045377566j),(-0.9776412016862537-1.2626000441462821j),(-0.6059745282057776+1.4801196914193895j),(-0.0010204633805841468+0.0011244077024343824j),(-40.21858740332209+5.665282869642397j),(24.91152279677408+31.984580163051533j),(15.279331566497603-37.62384085176291j),(0.027732731427022372-0.026022062678748625j),(1.2409587094800827-0.24044201405786225j),(-0.8256030958531824-0.9544467847870521j),(-0.414682438528871+1.1938726329023552j),(-0.0006732146798071881+0.001016180770648134j),(-30.60364118821053+6.227080426568136j),(20.61500967870961+23.385076464603117j),(9.969087798561304-29.591228538143696j),(0.019542682450264692-0.02092796709985123j),(2.1702062381250755-0.5348163633804575j),(-1.5426009972389352-1.6120635875758893j),(-0.6263204097706989+2.1451921860913785j),(-0.0012848548652755198+0.0016877737634786172j),(-55.184876678988076+13.876413012959347j),(39.4633110293089+40.85080057068535j),(15.68667560380618-54.68737837868048j),(0.034889428645328735-0.03983497266108316j),(0.30462718424939794-0.07068777372296609j),(-0.21267935652096526-0.2285325031193537j),(-0.09180418868911033+0.298856391875276j),(-0.00014364794493815225+0.00036388869521886136j),(-7.15173630563595+1.8280659241404464j),(5.137425305264969+5.278985146195282j),(2.009375608375194-7.10046613155464j),(0.004935160650347825-0.006584841739822878j)
