hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
0, 900.00000, 371.161, 5.43287, 376.37, 5.61739, 378.531, 5.64961
0, 1800.00000, 351.806, 3.74414, 354.391, 3.81802, 354.453, 3.67261
0, 2700.00000, 367.383, 5.34547, 367.641, 5.30023, 371.56, 5.47446
1, 0.00000, 367.048, 5.3357, 369.483, 5.53865, 371.262, 5.56204
1, 900.00000, 346.982, 3.74165, 346.851, 3.80403, 346.595, 3.65326
1, 1800.00000, 363.362, 5.33262, 361.811, 5.29001, 365.467, 5.46616
1, 2700.00000, 360.921, 5.34297, 362.351, 5.55173, 363.995, 5.57493
2, 0.00000, 340.151, 3.73063, 339.552, 3.79393, 339.297, 3.63983
2, 900.00000, 357.387, 5.35265, 355.655, 5.31078, 359.417, 5.48854
2, 1800.00000, 356.817, 5.35027, 358.21, 5.56175, 360.02, 5.58431
2, 2700.00000, 338.95, 3.72893, 338.414, 3.79284, 338.326, 3.63813
3, 0.00000, 359.821, 5.36152, 358.178, 5.31975, 362.105, 5.49601
3, 900.00000, 363.422, 5.3532, 364.938, 5.56061, 366.888, 5.58296
3, 1800.00000, 350.477, 3.79805, 350.084, 3.85999, 350.106, 3.71075
3, 2700.00000, 375.409, 5.37278, 373.921, 5.33125, 377.934, 5.50191
4, 0.00000, 382.577, 5.3595, 384.246, 5.5564, 386.25, 5.57926
4, 900.00000, 370.66, 3.88301, 370.361, 3.94135, 370.412, 3.80073
4, 1800.00000, 395.285, 5.39307, 393.834, 5.35219, 397.835, 5.5165
4, 2700.00000, 403.86, 5.38044, 405.415, 5.5674, 407.361, 5.59073
5, 0.00000, 398.061, 4.43085, 397.403, 4.48526, 397.359, 4.35373
5, 900.00000, 421.368, 5.44498, 419.169, 5.4056, 423.142, 5.56207
5, 1800.00000, 435.58, 5.64923, 436.22, 5.82329, 438.049, 5.84564
5, 2700.00000, 433.681, 4.86835, 431.875, 4.91748, 431.669, 4.79557
6, 0.00000, 460.672, 5.71304, 457.334, 5.67571, 461.129, 5.81971
6, 900.00000, 482.164, 6.02729, 481.865, 6.18503, 483.41, 6.20554
6, 1800.00000, 487.477, 5.40726, 485.079, 5.45032, 484.443, 5.34092
6, 2700.00000, 512.828, 6.21574, 509.756, 6.21286, 512.762, 6.31166
7, 0.00000, 522.05, 6.54063, 521.735, 6.66982, 522.817, 6.67313
7, 900.00000, 519.42, 5.9135, 517.512, 5.952, 517.642, 5.89889
7, 1800.00000, 526.245, 6.68788, 522.411, 6.71686, 520.341, 6.77431
7, 2700.00000, 526.197, 6.72047, 523.223, 6.85383, 520.96, 6.84419
8, 0.00000, 518.899, 6.35749, 517.143, 6.44177, 513.688, 6.37664
8, 900.00000, 508.328, 6.81335, 506.343, 6.85983, 505.829, 6.94428
8, 1800.00000, 494.555, 6.88553, 493.094, 7.04514, 493.612, 7.07376
8, 2700.00000, 471.624, 6.48857, 469.803, 6.60134, 469.469, 6.57289
9, 0.00000, 481.876, 7.40857, 480.139, 7.48006, 481.814, 7.56196
9, 900.00000, 482.139, 7.66734, 482.648, 7.82685, 483.522, 7.85447
9, 1800.00000, 467.557, 7.22433, 467.785, 7.33436, 467.962, 7.30523
9, 2700.00000, 468.713, 7.62074, 469.063, 7.6867, 471.069, 7.76783
10, 0.00000, 466.31, 7.71377, 468.87, 7.86892, 469.777, 7.89693
10, 900.00000, 457.985, 7.3594, 460.084, 7.46215, 460.013, 7.43415
10, 1800.00000, 457.706, 7.57273, 459.803, 7.63199, 461.552, 7.71632
10, 2700.00000, 453.127, 7.58424, 457.362, 7.73479, 458.039, 7.76513
11, 0.00000, 439.217, 7.15908, 442.912, 7.25857, 442.674, 7.23065
11, 900.00000, 439.213, 7.44266, 442.774, 7.49627, 444.436, 7.58491
11, 1800.00000, 433.053, 7.33496, 438.542, 7.48591, 439.187, 7.5175
11, 2700.00000, 422.756, 6.9953, 427.548, 7.09352, 427.33, 7.06447
12, 0.00000, 427.55, 7.47378, 431.956, 7.52246, 433.744, 7.61263
12, 900.00000, 422.557, 7.41606, 429.125, 7.57996, 429.957, 7.61186
12, 1800.00000, 407.636, 6.88459, 412.806, 6.98349, 413.311, 6.97051
12, 2700.00000, 410.306, 7.23797, 414.528, 7.27893, 417.053, 7.38834
13, 0.00000, 404.86, 7.0506, 410.375, 7.18406, 411.838, 7.23893
13, 900.00000, 392.531, 6.51975, 396.641, 6.58577, 397.353, 6.58762
13, 1800.00000, 402.045, 7.13335, 406.011, 7.16361, 407.01, 7.23251
13, 2700.00000, 393.88, 6.86116, 399.644, 6.99168, 399.485, 7.00361
14, 0.00000, 392.037, 6.68897, 397.441, 6.78081, 396.473, 6.72667
14, 900.00000, 404.305, 7.31803, 409.634, 7.37024, 410.292, 7.42829
14, 1800.00000, 405.494, 7.40246, 412.361, 7.53208, 413.265, 7.57979
14, 2700.00000, 405.697, 7.33068, 411.921, 7.41523, 412.026, 7.39976
15, 0.00000, 407.608, 7.52778, 413.594, 7.58269, 415.333, 7.67273
15, 900.00000, 407.717, 7.49649, 414.826, 7.61972, 415.862, 7.66876
15, 1800.00000, 407.474, 7.3099, 414.011, 7.40345, 414.15, 7.39137
15, 2700.00000, 417.915, 7.75485, 424.128, 7.81767, 425.634, 7.8898
16, 0.00000, 419.527, 7.6073, 426.43, 7.71956, 427.359, 7.75783
16, 900.00000, 423.936, 7.29475, 430.179, 7.38163, 430.621, 7.38602
16, 1800.00000, 445.187, 7.62708, 450.997, 7.69259, 452.846, 7.78059
16, 2700.00000, 441.301, 7.28907, 447.451, 7.40715, 448.373, 7.44399
17, 0.00000, 458.381, 6.96541, 465.206, 7.04144, 469.732, 7.04008
17, 900.00000, 471.991, 7.21927, 479.562, 7.28963, 483.692, 7.36006
17, 1800.00000, 474.639, 7.04276, 480.03, 7.16829, 483.039, 7.1738
17, 2700.00000, 488.95, 6.86941, 492.302, 6.94202, 495.291, 6.94563
18, 0.00000, 495.88, 7.13222, 500.8, 7.22688, 502.657, 7.288
18, 900.00000, 498.439, 6.98754, 502.562, 7.08478, 503.535, 7.09759
18, 1800.00000, 476.837, 6.554, 479.609, 6.63328, 480.875, 6.64164
18, 2700.00000, 459.358, 6.77673, 462.422, 6.91629, 464.971, 6.98272
19, 0.00000, 421.832, 6.20838, 423.229, 6.30844, 425.735, 6.33645
19, 900.00000, 381.807, 5.3462, 381.828, 5.38841, 384.318, 5.45221
19, 1800.00000, 373.546, 5.80031, 374.776, 5.96144, 377.382, 6.06005
19, 2700.00000, 363.391, 5.78257, 363.634, 5.90555, 362.955, 5.80103
20, 0.00000, 356.641, 5.30337, 355.228, 5.33124, 356.457, 5.37167
20, 900.00000, 355.789, 5.43151, 355.153, 5.54682, 357.713, 5.65388
20, 1800.00000, 357.481, 5.36317, 356.622, 5.47004, 356.983, 5.3792
20, 2700.00000, 360.429, 4.97768, 358.54, 5.00255, 360.636, 5.04197
21, 0.00000, 368.624, 5.20798, 367.672, 5.31746, 370.645, 5.42225
21, 900.00000, 370.623, 5.22111, 369.298, 5.32267, 370.097, 5.23384
21, 1800.00000, 364.516, 4.7152, 362.208, 4.73647, 364.633, 4.77668
21, 2700.00000, 363.491, 4.79028, 362.28, 4.89925, 365.544, 5.00801
22, 0.00000, 363.788, 4.92658, 362.445, 5.02806, 363.329, 4.93784
22, 900.00000, 359.623, 4.53488, 357.434, 4.55471, 359.894, 4.59649
22, 1800.00000, 363.634, 4.80978, 362.63, 4.91813, 365.888, 5.02679
22, 2700.00000, 365.845, 4.94933, 364.73, 5.04964, 365.554, 4.96015
23, 0.00000, 360.795, 4.54195, 358.802, 4.5614, 361.153, 4.60326
23, 900.00000, 360.728, 4.81711, 359.857, 4.92627, 362.98, 5.03562
23, 1800.00000, 362.216, 4.94947, 361.159, 5.05088, 361.86, 4.96053
23, 2700.00000, 356.71, 4.54297, 354.702, 4.56314, 356.97, 4.60514
24, 0.00000, 356.517, 4.84955, 355.571, 4.96068, 358.67, 5.07056
24, 900.00000, 357.447, 4.98692, 356.297, 5.09113, 357.026, 4.99843
24, 1800.00000, 352.171, 4.56572, 350.063, 4.58632, 352.47, 4.62888
24, 2700.00000, 352.608, 4.89227, 351.678, 5.00538, 355.005, 5.11624
25, 0.00000, 355.993, 4.98295, 355.017, 5.08748, 356.009, 4.99409
25, 900.00000, 354.962, 4.58064, 353.207, 4.60073, 355.891, 4.64308
25, 1800.00000, 363.47, 4.88723, 363.029, 4.9955, 366.59, 5.10417
25, 2700.00000, 370.195, 4.97927, 369.76, 5.07818, 370.905, 4.9891
26, 0.00000, 371.142, 4.60098, 369.901, 4.61855, 372.658, 4.66048
26, 900.00000, 380.192, 4.90113, 380.198, 5.00303, 383.776, 5.10899
26, 1800.00000, 386.385, 4.98667, 386.314, 5.0802, 387.449, 4.99571
26, 2700.00000, 386.446, 4.62696, 385.492, 4.64253, 388.242, 4.68401
27, 0.00000, 394.562, 4.92198, 394.786, 5.01917, 398.365, 5.12288
27, 900.00000, 399.984, 5.00575, 400.05, 5.09545, 401.184, 5.01435
27, 1800.00000, 399.896, 4.67697, 398.987, 4.69116, 401.722, 4.73196
27, 2700.00000, 407.74, 4.96305, 407.91, 5.05654, 411.445, 5.15804
28, 0.00000, 413.712, 5.04437, 413.619, 5.13085, 414.671, 5.05278
28, 900.00000, 412.941, 4.73128, 411.767, 4.74441, 414.375, 4.78432
28, 1800.00000, 419.462, 5.05392, 419.236, 5.14465, 422.581, 5.24369
28, 2700.00000, 426.008, 5.215, 425.292, 5.29907, 426.073, 5.22277
29, 0.00000, 424.779, 5.01563, 422.679, 5.02884, 424.969, 5.06614
29, 900.00000, 431.331, 5.17363, 429.822, 5.26237, 432.889, 5.35857
29, 1800.00000, 443.326, 5.56573, 441.231, 5.64831, 441.725, 5.57409
29, 2700.00000, 443.737, 5.255, 440.231, 5.26831, 442.336, 5.30297
30, 0.00000, 459.959, 5.5494, 457.27, 5.63365, 460.258, 5.72294
30, 900.00000, 481.57, 5.95954, 478.562, 6.03658, 478.997, 5.96777
30, 1800.00000, 493.272, 5.76398, 489.787, 5.80943, 491.174, 5.80799
30, 2700.00000, 511.222, 6.10637, 507.8, 6.14937, 510.784, 6.229
31, 0.00000, 520.745, 6.43723, 518.435, 6.52416, 518.544, 6.44586
31, 900.00000, 525.019, 6.22486, 522.148, 6.26791, 523.279, 6.25028
31, 1800.00000, 523.616, 6.55809, 519.574, 6.63243, 517.479, 6.67066
31, 2700.00000, 524.272, 6.64566, 519.946, 6.75844, 517.769, 6.73202
32, 0.00000, 520.994, 6.49879, 518.18, 6.5638, 515.679, 6.53393
32, 900.00000, 508.537, 6.77058, 506.838, 6.86183, 506.281, 6.92701
32, 1800.00000, 496.636, 6.83664, 494.436, 6.97304, 495.01, 6.98456
32, 2700.00000, 479.031, 6.66698, 476.708, 6.75725, 477.262, 6.76528
33, 0.00000, 486.201, 7.34827, 485.134, 7.46363, 486.615, 7.52482
33, 900.00000, 485.331, 7.56252, 485.305, 7.6989, 486.034, 7.7098
33, 1800.00000, 473.419, 7.3951, 473.207, 7.48232, 474.079, 7.48932
33, 2700.00000, 468.253, 7.56224, 469.364, 7.67394, 471.019, 7.73583
34, 0.00000, 462.897, 7.61971, 465.015, 7.75131, 465.688, 7.76351
34, 900.00000, 455.686, 7.46725, 457.624, 7.54872, 458.187, 7.55759
34, 1800.00000, 452.158, 7.62797, 455.254, 7.73277, 456.644, 7.79735
34, 2700.00000, 444.151, 7.60891, 448.155, 7.7345, 448.641, 7.74809
35, 0.00000, 426.984, 7.18889, 430.681, 7.26625, 431.152, 7.27628
35, 900.00000, 421.398, 7.31194, 426.153, 7.41482, 427.549, 7.48434
35, 1800.00000, 415.67, 7.35809, 421.311, 7.48397, 421.798, 7.49647
35, 2700.00000, 405.882, 7.12422, 411.207, 7.19687, 411.651, 7.20403
36, 0.00000, 407.744, 7.46313, 413.991, 7.55484, 415.432, 7.62558
36, 900.00000, 403.224, 7.43703, 410.662, 7.57478, 411.347, 7.59538
36, 1800.00000, 390.286, 7.00941, 396.774, 7.0977, 397.94, 7.12872
36, 2700.00000, 391.478, 7.25194, 397.809, 7.33443, 400.175, 7.43872
37, 0.00000, 386.793, 7.10283, 393.135, 7.20072, 394.528, 7.2524
37, 900.00000, 375.245, 6.61834, 380.464, 6.66975, 381.68, 6.71095
37, 1800.00000, 381.094, 6.96853, 386.81, 7.03582, 387.522, 7.09612
37, 2700.00000, 375.17, 6.76712, 381.701, 6.87887, 381.432, 6.8887
38, 0.00000, 377.769, 6.81319, 384.219, 6.9031, 383.724, 6.88963
38, 900.00000, 388.295, 7.23092, 395.064, 7.31622, 395.456, 7.36646
38, 1800.00000, 391.418, 7.37861, 398.803, 7.49055, 399.521, 7.53274
38, 2700.00000, 393.484, 7.39154, 400.465, 7.47701, 400.816, 7.48141
39, 0.00000, 393.965, 7.4604, 400.937, 7.54045, 402.393, 7.61601
39, 900.00000, 394.88, 7.46217, 402.166, 7.56443, 403.279, 7.6174
39, 1800.00000, 395.244, 7.31938, 402.159, 7.40358, 402.647, 7.41255
39, 2700.00000, 403.533, 7.65414, 410.399, 7.72754, 411.788, 7.79341
40, 0.00000, 407.434, 7.69537, 414.435, 7.77895, 415.58, 7.83066
40, 900.00000, 412.593, 7.4969, 419.208, 7.56387, 419.852, 7.58259
40, 1800.00000, 427.384, 7.52102, 434.089, 7.59448, 435.393, 7.65591
40, 2700.00000, 421.639, 7.19518, 428.323, 7.28491, 429.666, 7.34845
41, 0.00000, 436.977, 6.89165, 445.262, 6.97088, 449.936, 6.97801
41, 900.00000, 448.739, 7.18253, 458.078, 7.25252, 461.749, 7.29598
41, 1800.00000, 448.756, 6.97551, 455.682, 7.06675, 459.646, 7.12582
41, 2700.00000, 463.198, 6.90233, 469.339, 6.99764, 472.424, 7.00243
42, 0.00000, 468.317, 7.15516, 475.502, 7.23584, 477.324, 7.28633
42, 900.00000, 469.705, 6.99258, 475.885, 7.06018, 477.557, 7.10102
42, 1800.00000, 448.845, 6.62257, 454.325, 6.71827, 455.811, 6.72267
42, 2700.00000, 429.616, 6.8264, 434.913, 6.96711, 437.406, 7.01025
43, 0.00000, 390.484, 6.26616, 393.504, 6.33746, 396.8, 6.39586
43, 900.00000, 348.075, 5.44683, 350.172, 5.51526, 352.947, 5.57606
43, 1800.00000, 333.655, 5.91002, 336.41, 6.08481, 338.916, 6.15712
43, 2700.00000, 316.085, 5.95781, 317.195, 6.05769, 317.067, 5.97736
44, 0.00000, 301.349, 5.63302, 301.212, 5.6981, 302.231, 5.7381
44, 900.00000, 286.762, 5.61831, 286.837, 5.76668, 288.514, 5.85763
44, 1800.00000, 277.593, 5.6616, 276.861, 5.76454, 276.779, 5.69753
44, 2700.00000, 271.893, 5.36225, 270.723, 5.44312, 271.578, 5.48808
45, 0.00000, 270.985, 5.52527, 270.446, 5.68832, 271.665, 5.78768
45, 900.00000, 268.471, 5.57218, 267.204, 5.68352, 266.969, 5.61521
45, 1800.00000, 261.962, 5.03474, 260.376, 5.12064, 261.259, 5.16764
45, 2700.00000, 260.835, 5.02538, 259.934, 5.1964, 261.35, 5.29971
46, 0.00000, 263.739, 5.19268, 262.145, 5.30633, 262.019, 5.23551
46, 900.00000, 264.204, 4.77266, 262.232, 4.8578, 263.244, 4.90452
46, 1800.00000, 270.768, 4.9598, 269.455, 5.12604, 271.057, 5.22528
46, 2700.00000, 277.054, 5.10435, 275.058, 5.21323, 275.222, 5.14356
47, 0.00000, 278.089, 4.71572, 275.768, 4.79606, 277.219, 4.83877
47, 900.00000, 281.938, 4.90189, 280.366, 5.06127, 282.56, 5.15408
47, 1800.00000, 289.429, 5.05177, 287.283, 5.15472, 288.14, 5.08413
47, 2700.00000, 291.509, 4.6929, 289.15, 4.76732, 291.299, 4.80585
48, 0.00000, 295.493, 4.88829, 293.979, 5.03813, 296.777, 5.1251
48, 900.00000, 301.658, 5.02912, 299.623, 5.12457, 300.947, 5.05631
48, 1800.00000, 302.468, 4.68066, 300.28, 4.75041, 302.693, 4.7867
48, 2700.00000, 304.44, 4.88033, 303.092, 5.02393, 306.033, 5.10843
49, 0.00000, 309.828, 5.01548, 307.923, 5.10649, 309.321, 5.04027
49, 900.00000, 309.721, 4.67338, 307.617, 4.73987, 310.077, 4.77598
49, 1800.00000, 314.755, 4.85613, 313.452, 4.99359, 316.44, 5.07662
49, 2700.00000, 319.365, 4.99394, 317.482, 5.08087, 318.936, 5.01704
50, 0.00000, 318.683, 4.66197, 316.601, 4.7252, 319.123, 4.76105
50, 900.00000, 323.291, 4.85119, 322.025, 4.98394, 325.074, 5.06564
50, 1800.00000, 327.645, 5.01689, 325.815, 5.10062, 327.323, 5.03856
50, 2700.00000, 326.366, 4.66676, 324.35, 4.72736, 326.918, 4.76291
51, 0.00000, 331.954, 4.89289, 330.759, 5.02131, 333.845, 5.10137
51, 900.00000, 337.281, 5.01341, 335.515, 5.09365, 337.049, 5.03381
51, 1800.00000, 338.696, 4.73545, 336.735, 4.79296, 339.319, 4.82773
51, 2700.00000, 345.636, 4.92649, 344.485, 5.04888, 347.576, 5.12701
52, 0.00000, 352.536, 5.01898, 350.798, 5.09471, 352.324, 5.03828
52, 900.00000, 354.313, 4.7723, 352.353, 4.82626, 354.918, 4.86056
52, 1800.00000, 360.869, 4.9855, 359.665, 5.10214, 362.726, 5.17813
52, 2700.00000, 370.463, 5.15936, 368.55, 5.23141, 370.037, 5.17802
53, 0.00000, 375.644, 5.08473, 373.316, 5.13634, 375.847, 5.16813
53, 900.00000, 385.618, 5.09261, 383.829, 5.20154, 386.866, 5.27416
53, 1800.00000, 402.313, 5.48572, 399.827, 5.55287, 401.127, 5.50388
53, 2700.00000, 408.162, 5.28893, 405.216, 5.33584, 407.41, 5.36605
54, 0.00000, 424.236, 5.48941, 421.863, 5.58845, 424.42, 5.65513
54, 900.00000, 444.114, 5.85933, 441.009, 5.92008, 441.7, 5.87633
54, 1800.00000, 455.189, 5.76484, 452.296, 5.8425, 453.208, 5.83573
54, 2700.00000, 468.875, 6.03074, 465.646, 6.0859, 467.734, 6.1455
55, 0.00000, 475.678, 6.3503, 473.109, 6.42459, 473.222, 6.36769
55, 900.00000, 481.294, 6.24155, 478.921, 6.31533, 479.579, 6.29154
55, 1800.00000, 480.425, 6.54764, 476.575, 6.63768, 473.86, 6.65853
55, 2700.00000, 484.07, 6.59427, 479.488, 6.69788, 477.763, 6.69906
56, 0.00000, 487.78, 6.55091, 485.355, 6.64526, 482.843, 6.61211
56, 900.00000, 479.621, 6.80625, 477.778, 6.90943, 476.857, 6.95499
56, 1800.00000, 471.47, 6.85232, 468.463, 6.9757, 469.444, 7.01508
56, 2700.00000, 457.957, 6.7755, 455.411, 6.89676, 455.662, 6.90084
57, 0.00000, 465.762, 7.41023, 464.048, 7.53843, 464.849, 7.57905
57, 900.00000, 465.812, 7.59796, 464.68, 7.71952, 465.625, 7.75866
57, 1800.00000, 456.789, 7.5096, 456.337, 7.62549, 456.914, 7.62857
57, 2700.00000, 453.953, 7.71604, 454.552, 7.83748, 455.712, 7.8768
58, 0.00000, 448.528, 7.63358, 449.748, 7.74805, 450.904, 7.78741
58, 900.00000, 443.965, 7.43443, 445.737, 7.54275, 446.292, 7.54609
58, 1800.00000, 445.795, 7.64699, 448.276, 7.7599, 449.447, 7.80092
58, 2700.00000, 445.378, 7.75491, 448.124, 7.86054, 449.274, 7.90057
59, 0.00000, 433.489, 7.287, 436.337, 7.39213, 436.874, 7.39588
59, 900.00000, 432.191, 7.28453, 435.289, 7.39827, 436.446, 7.44115
59, 1800.00000, 431.858, 7.32094, 434.866, 7.43052, 435.999, 7.47217
59, 2700.00000, 429.024, 7.27643, 431.921, 7.38219, 432.458, 7.38598
60, 0.00000, 431.758, 7.50148, 434.745, 7.61441, 435.958, 7.65608
60, 900.00000, 426.434, 7.37499, 429.742, 7.50256, 430.996, 7.54438
60, 1800.00000, 414.78, 7.04626, 417.458, 7.15677, 418.646, 7.1771
60, 2700.00000, 417.126, 7.31437, 419.579, 7.42494, 421.5, 7.48408
61, 0.00000, 412.665, 7.07106, 414.739, 7.17252, 416.47, 7.23144
61, 900.00000, 403.741, 6.58245, 404.897, 6.65468, 406.172, 6.68532
61, 1800.00000, 414.089, 6.95152, 415.555, 7.04219, 415.915, 7.06007
61, 2700.00000, 413.306, 6.83693, 414.934, 6.93406, 415.059, 6.95188
62, 0.00000, 418.994, 6.82939, 420.605, 6.92818, 420.218, 6.90613
62, 900.00000, 433.501, 7.24749, 435.355, 7.36136, 435.41, 7.37025
62, 1800.00000, 440.331, 7.40602, 442.09, 7.52051, 443.142, 7.56137
62, 2700.00000, 444.476, 7.38558, 445.85, 7.49558, 446.437, 7.49916
63, 0.00000, 446.16, 7.43402, 447.467, 7.5538, 448.653, 7.59425
63, 900.00000, 448.994, 7.5393, 450.046, 7.65523, 451.224, 7.69441
63, 1800.00000, 448.162, 7.36002, 448.978, 7.47235, 449.573, 7.47551
63, 2700.00000, 454.089, 7.56717, 454.999, 7.68673, 456.225, 7.72708
64, 0.00000, 458.71, 7.71558, 459.458, 7.83034, 460.65, 7.86856
64, 900.00000, 460.469, 7.43427, 461.001, 7.54505, 461.605, 7.54817
64, 1800.00000, 473.339, 7.4859, 473.942, 7.60301, 475.161, 7.64207
64, 2700.00000, 467.193, 7.3505, 467.528, 7.46536, 468.741, 7.50392
65, 0.00000, 477.431, 7.016, 479.458, 7.11589, 484.073, 7.10817
65, 900.00000, 481.396, 7.112, 484.926, 7.21531, 488.641, 7.24744
65, 1800.00000, 481.016, 7.08853, 482.468, 7.19493, 486.262, 7.22511
65, 2700.00000, 491.755, 6.93094, 492.984, 7.03027, 496.234, 7.02709
66, 0.00000, 493.516, 7.02801, 496.809, 7.13086, 498.743, 7.16902
66, 900.00000, 498.072, 7.03533, 500.861, 7.11234, 502.797, 7.14871
66, 1800.00000, 477.521, 6.631, 480.16, 6.73155, 481.888, 6.73482
66, 2700.00000, 457.192, 6.64479, 460.067, 6.78919, 462.776, 6.83148
67, 0.00000, 422.689, 6.27133, 423.659, 6.34516, 427.131, 6.40116
67, 900.00000, 381.332, 5.43275, 381.717, 5.50138, 384.632, 5.5587
67, 1800.00000, 366.06, 5.63968, 367.368, 5.80781, 370.047, 5.87786
67, 2700.00000, 353.177, 5.87004, 353.117, 5.9659, 353.211, 5.89258
68, 0.00000, 339.613, 5.44959, 338.578, 5.51068, 339.876, 5.54599
68, 900.00000, 326.232, 5.28996, 325.584, 5.42196, 327.638, 5.50443
68, 1800.00000, 321.793, 5.53474, 320.46, 5.62404, 320.837, 5.56354
68, 2700.00000, 316.013, 5.16345, 314.295, 5.23208, 315.672, 5.26937
69, 0.00000, 312.264, 5.09463, 311.12, 5.23483, 312.942, 5.32189
69, 900.00000, 310.893, 5.42991, 308.996, 5.52519, 309.423, 5.46179
69, 1800.00000, 300.661, 4.91808, 298.503, 4.9914, 300.082, 5.02983
69, 2700.00000, 292.524, 4.63164, 291.141, 4.7811, 293.315, 4.87386
70, 0.00000, 294.279, 5.12744, 292.395, 5.2268, 293.07, 5.15873
70, 900.00000, 290.141, 4.71946, 288.129, 4.79396, 289.946, 4.83336
70, 1800.00000, 290.447, 4.64872, 289.299, 4.79828, 291.686, 4.89056
70, 2700.00000, 296.872, 5.12496, 295.255, 5.22156, 296.102, 5.15345
71, 0.00000, 294.587, 4.70885, 292.834, 4.78036, 294.788, 4.81913
71, 900.00000, 293.505, 4.65642, 292.597, 4.80291, 295.116, 4.89395
71, 1800.00000, 302.158, 5.13321, 300.775, 5.22622, 301.785, 5.15873
71, 2700.00000, 302.245, 4.71678, 300.748, 4.78447, 302.919, 4.82205
72, 0.00000, 303.201, 4.63153, 302.586, 4.77113, 305.358, 4.85969
72, 900.00000, 313.271, 5.09868, 312.181, 5.18508, 313.432, 5.12018
72, 1800.00000, 313.977, 4.71287, 312.705, 4.77492, 315.007, 4.81176
72, 2700.00000, 312.601, 4.63138, 312.078, 4.76579, 314.801, 4.8519
73, 0.00000, 319.823, 5.09615, 318.598, 5.18012, 319.66, 5.1174
73, 900.00000, 316.481, 4.72415, 314.884, 4.78583, 316.904, 4.82318
73, 1800.00000, 315.385, 4.67357, 314.453, 4.80767, 316.895, 4.89367
73, 2700.00000, 319.552, 5.1521, 317.964, 5.23782, 318.823, 5.1754
74, 0.00000, 314.017, 4.71964, 312.203, 4.7828, 314.128, 4.82049
74, 900.00000, 313.316, 4.68392, 312.341, 4.81948, 314.79, 4.90574
74, 1800.00000, 319.079, 5.15874, 317.594, 5.24454, 318.54, 5.18175
74, 2700.00000, 316.122, 4.71572, 314.508, 4.77791, 316.585, 4.81518
75, 0.00000, 319.011, 4.6874, 318.294, 4.81952, 320.949, 4.90426
75, 900.00000, 328.908, 5.14191, 327.705, 5.22336, 328.889, 5.16222
75, 1800.00000, 331.202, 4.76451, 329.853, 4.82214, 332.17, 4.85807
75, 2700.00000, 338.274, 4.72663, 337.761, 4.8496, 340.623, 4.93082
76, 0.00000, 352.12, 5.14221, 351.019, 5.21654, 352.364, 5.16008
76, 900.00000, 355.955, 4.78686, 354.608, 4.83861, 357.053, 4.87362
76, 1800.00000, 363.537, 4.80439, 362.949, 4.91759, 365.932, 4.99491
76, 2700.00000, 380.465, 5.29092, 379.207, 5.35859, 380.677, 5.30678
77, 0.00000, 386.865, 5.04214, 385.284, 5.08859, 387.835, 5.12128
77, 900.00000, 398.635, 4.9422, 397.683, 5.04378, 400.696, 5.1166
77, 1800.00000, 421.046, 5.5736, 419.434, 5.63367, 420.604, 5.58759
77, 2700.00000, 426.171, 5.27123, 424.039, 5.31166, 425.969, 5.34249
78, 0.00000, 439.891, 5.36572, 438.155, 5.45693, 440.301, 5.52321
78, 900.00000, 460.772, 5.94352, 458.074, 5.99865, 458.286, 5.95691
78, 1800.00000, 467.845, 5.74479, 465.179, 5.81682, 465.645, 5.81092
78, 2700.00000, 478.635, 5.90996, 475.591, 5.9602, 477.308, 6.01956
79, 0.00000, 488.946, 6.42011, 486.669, 6.4899, 486.505, 6.4347
79, 900.00000, 494.872, 6.21833, 492.985, 6.28705, 493.434, 6.2646
79, 1800.00000, 495.225, 6.42528, 492.092, 6.50782, 489.15, 6.52617
79, 2700.00000, 504.782, 6.65126, 501.159, 6.74577, 499.175, 6.74655
80, 0.00000, 510.233, 6.50189, 509, 6.58764, 506.216, 6.55514
80, 900.00000, 505.763, 6.64503, 505.322, 6.73739, 504.132, 6.78017
80, 1800.00000, 507.431, 6.84859, 505.928, 6.9559, 506.701, 6.99412
80, 2700.00000, 501.154, 6.66377, 500.023, 6.76677, 500.135, 6.77189
81, 0.00000, 517.232, 7.17429, 516.644, 7.28175, 517.322, 7.32048
81, 900.00000, 529.279, 7.49113, 528.812, 7.59285, 529.603, 7.62953
81, 1800.00000, 526.806, 7.30528, 526.336, 7.40279, 526.697, 7.40732
81, 2700.00000, 528.686, 7.40283, 528.484, 7.50715, 529.348, 7.54464
82, 0.00000, 528.232, 7.40541, 527.94, 7.50718, 528.692, 7.54415
82, 900.00000, 525.567, 7.31357, 525.129, 7.41178, 525.203, 7.41704
82, 1800.00000, 524.852, 7.50984, 524.614, 7.61575, 525.196, 7.65409
82, 2700.00000, 516.672, 7.44058, 516.441, 7.54523, 516.926, 7.58354
83, 0.00000, 499.263, 7.019, 498.991, 7.12248, 498.842, 7.12845
83, 900.00000, 494.137, 7.12817, 494.172, 7.24056, 494.603, 7.28143
83, 1800.00000, 490.673, 7.29106, 490.817, 7.40079, 491.253, 7.44111
83, 2700.00000, 479.727, 7.03658, 479.998, 7.14336, 479.878, 7.14981
84, 0.00000, 479.363, 7.24373, 480.018, 7.3577, 480.551, 7.39931
