hour, t(sec), S1 (kVA), Ang1, S2 (kVA), Ang2, S3 (kVA), Ang3
0, 900.00000, 424.653, -3.12664, 384.492, -4.44824, 389.903, -4.25602
0, 1800.00000, 430.633, -2.86156, 395.806, -3.50237, 398.852, -3.53716
0, 2700.00000, 440.194, -2.45364, 397.131, -3.63371, 400.374, -3.67263
1, 0.00000, 442.952, -2.53873, 396.365, -3.88233, 402.822, -3.64707
1, 900.00000, 426.453, -4.32647, 383.136, -5.45744, 387.999, -5.36683
1, 1800.00000, 445.623, -2.41397, 396.129, -3.77094, 401.313, -3.69768
1, 2700.00000, 443.984, -2.50635, 393.598, -3.92789, 400.564, -3.68782
2, 0.00000, 444.626, -2.44549, 399.115, -3.35113, 405.593, -3.17255
2, 900.00000, 446.172, -2.40038, 395.067, -3.7956, 401.697, -3.60728
2, 1800.00000, 428.761, -4.33654, 377.002, -6.12649, 384.029, -5.83729
2, 2700.00000, 455.652, -2.13696, 407.281, -3.10802, 414.07, -2.93192
3, 0.00000, 463.828, -1.87668, 410.004, -3.2538, 417.093, -3.07232
3, 900.00000, 469.484, -1.88454, 414.714, -3.29832, 422.59, -3.06123
3, 1800.00000, 478.283, -1.7455, 428.454, -2.65317, 435.89, -2.47906
3, 2700.00000, 472.233, -3.09455, 417.414, -4.62853, 425.472, -4.38598
4, 0.00000, 509.886, -1.11463, 454.731, -2.27585, 463.274, -2.08581
4, 900.00000, 533.705, -0.59094, 479.799, -1.51154, 489.017, -1.31879
4, 1800.00000, 559.344, 0.00457895, 498.229, -1.23693, 507.958, -1.05274
4, 2700.00000, 587.999, 0.630792, 524.083, -0.57136, 534.385, -0.40082
5, 0.00000, 610.579, 0.654526, 543.737, -0.547831, 554.514, -0.380335
5, 900.00000, 673.167, 2.56015, 600.982, 1.63033, 612.327, 1.74466
5, 1800.00000, 723.11, 3.11927, 642.73, 2.27239, 654.876, 2.3708
5, 2700.00000, 780.481, 3.60159, 690.34, 2.85908, 702.077, 2.91004
6, 0.00000, 832.996, 3.87388, 725.854, 3.15057, 738.402, 3.2034
6, 900.00000, 865.382, 3.61472, 748.225, 2.85122, 761.138, 2.89415
6, 1800.00000, 935.754, 4.80792, 811.276, 4.22357, 825.302, 4.23542
6, 2700.00000, 974.993, 4.95045, 850.654, 4.38984, 863.346, 4.35527
7, 0.00000, 1010.48, 4.90446, 883.224, 4.32306, 896.34, 4.3005
7, 900.00000, 1071.08, 4.95532, 941.446, 4.35879, 955.083, 4.35414
7, 1800.00000, 1112.47, 4.25942, 990.942, 3.58518, 1005.29, 3.58322
7, 2700.00000, 1235.81, 5.26356, 1112.44, 4.72848, 1127.69, 4.69856
8, 0.00000, 1207.29, 5.85997, 1134.75, 5.21245, 1147.08, 5.15199
8, 900.00000, 1209.3, 7.60998, 1181.31, 6.7963, 1189.42, 6.71592
8, 1800.00000, 1169.23, 9.13276, 1188.25, 7.962, 1193.74, 7.86464
8, 2700.00000, 1086.93, 10.8729, 1157.55, 9.06516, 1160.63, 8.93732
9, 0.00000, 1012.64, 12.553, 1125.96, 9.99486, 1126.65, 9.85151
9, 900.00000, 914.4, 14.8589, 1076.73, 11.0779, 1074.58, 10.8953
9, 1800.00000, 841.266, 17.2365, 1039.13, 12.1493, 1034.96, 11.9346
9, 2700.00000, 739.988, 20.9346, 969.25, 13.6736, 964.962, 13.4274
10, 0.00000, 666.638, 25.1714, 919.449, 15.3823, 914.881, 15.0984
10, 900.00000, 604.103, 29.7332, 875.632, 16.9952, 874.661, 16.6106
10, 1800.00000, 550.155, 34.8225, 836.307, 18.5709, 836.201, 18.1049
10, 2700.00000, 506.606, 40.6052, 803.292, 20.2209, 802.192, 19.6904
11, 0.00000, 477.557, 45.7762, 776.612, 21.6849, 774.819, 21.0998
11, 900.00000, 455.388, 50.947, 752.813, 23.0964, 746.476, 22.5238
11, 1800.00000, 443.172, 55.1241, 735.831, 24.2671, 728.37, 23.7018
11, 2700.00000, 434.427, 59.1915, 723.184, 25.3316, 715.005, 24.7556
12, 0.00000, 430.628, 62.6719, 721.227, 26.0431, 710.423, 25.475
12, 900.00000, 423.304, 66.5888, 712.931, 26.6484, 700.705, 26.0532
12, 1800.00000, 421.237, 67.8661, 706.696, 26.9429, 695.915, 26.3311
12, 2700.00000, 412.597, 69.238, 694.786, 27.0434, 683.622, 26.3858
13, 0.00000, 405.617, 69.5353, 685.806, 26.8952, 674.612, 26.2406
13, 900.00000, 404.22, 68.257, 685.925, 26.5262, 675.334, 25.8874
13, 1800.00000, 401.039, 66.3934, 683.547, 26.014, 673.609, 25.3922
13, 2700.00000, 401.217, 63.997, 683.163, 25.5285, 674.695, 24.9321
14, 0.00000, 402.661, 60.7211, 684.988, 24.8364, 676.974, 24.2698
14, 900.00000, 398.141, 57.5926, 678.507, 23.9296, 671.582, 23.3887
14, 1800.00000, 407.289, 52.5781, 686.522, 22.8089, 680.136, 22.312
14, 2700.00000, 411.4, 48.3008, 685.436, 21.7234, 678.787, 21.2553
15, 0.00000, 426.081, 43.1961, 692.244, 20.4755, 685.839, 20.045
15, 900.00000, 453.27, 37.3695, 708.656, 18.9211, 703.117, 18.5415
15, 1800.00000, 490.889, 31.4533, 729.06, 17.1788, 724.647, 16.852
15, 2700.00000, 534.504, 26.3606, 749.894, 15.4795, 747.775, 15.2194
16, 0.00000, 592.462, 21.4838, 779.602, 13.6683, 778.68, 13.4582
16, 900.00000, 667.166, 17.4866, 820.868, 12.0577, 821.13, 11.8988
16, 1800.00000, 772.028, 13.6585, 886.858, 10.2178, 888.63, 10.1077
16, 2700.00000, 891.534, 10.8167, 967.824, 8.64072, 971.58, 8.56262
17, 0.00000, 1028.12, 8.57121, 1044.01, 7.33146, 1050.48, 7.29959
17, 900.00000, 1104.07, 6.50988, 1072.11, 5.69461, 1081.75, 5.70578
17, 1800.00000, 1166.8, 5.63357, 1097.03, 4.97883, 1113.12, 5.01898
17, 2700.00000, 1208.37, 4.81432, 1119.33, 4.26585, 1138.78, 4.27651
18, 0.00000, 1205.55, 4.5852, 1114.98, 4.03148, 1130.33, 4.01068
18, 900.00000, 1192.44, 4.19603, 1100.29, 3.55852, 1115.28, 3.57687
18, 1800.00000, 1172.21, 3.82534, 1079.94, 3.16108, 1095.62, 3.19322
18, 2700.00000, 1176.5, 3.78877, 1084.78, 3.13628, 1099.57, 3.14734
19, 0.00000, 1178.72, 3.73192, 1086.3, 3.06393, 1101.98, 3.09162
19, 900.00000, 1166.13, 3.59223, 1076.74, 2.94612, 1091.82, 2.97594
19, 1800.00000, 1158.08, 3.58799, 1071.01, 2.97149, 1084.77, 2.98201
19, 2700.00000, 1134.94, 3.16923, 1046.03, 2.4991, 1061.27, 2.53928
20, 0.00000, 1104.02, 2.56369, 1015.31, 1.8601, 1031.79, 1.93414
20, 900.00000, 1076.12, 2.15466, 985.954, 1.39646, 1002.45, 1.47915
20, 1800.00000, 1040.31, 1.83697, 949.776, 1.06615, 965.173, 1.12155
20, 2700.00000, 1008.42, 2.10353, 920.805, 1.50539, 936.485, 1.57659
21, 0.00000, 954.543, 2.02147, 863.755, 1.29799, 878.516, 1.34328
21, 900.00000, 866.33, 1.3903, 783.036, 0.79652, 801.575, 0.918251
21, 1800.00000, 793.956, 0.566431, 719.295, 0.0307191, 741.172, 0.275451
21, 2700.00000, 702.81, -0.889531, 634.052, -1.72963, 655.932, -1.39535
22, 0.00000, 656.781, -0.0863814, 597.452, -0.846079, 619.831, -0.481884
22, 900.00000, 586.316, -0.962751, 538.247, -1.60086, 556.015, -1.27824
22, 1800.00000, 532.264, -1.30569, 489.95, -2.00613, 502.441, -1.86432
22, 2700.00000, 492.542, -1.79949, 452.722, -2.60058, 464.387, -2.41603
23, 0.00000, 443.263, -4.20408, 406.055, -5.14843, 418.238, -4.76524
23, 900.00000, 459.484, -1.67189, 413.151, -3.07585, 422.677, -2.98749
23, 1800.00000, 452.329, -1.77323, 402.655, -3.45411, 412.349, -3.2766
23, 2700.00000, 440.816, -2.53783, 400.075, -3.44085, 407, -3.38862
24, 0.00000, 443.437, -2.00733, 404.085, -3.06123, 408.012, -3.18135
24, 900.00000, 423.033, -3.97931, 380.639, -5.5943, 384.925, -5.57643
24, 1800.00000, 435.392, -2.68889, 397.222, -3.62978, 401.518, -3.58101
24, 2700.00000, 443.896, -2.02131, 398.448, -3.50972, 402.827, -3.45102
25, 0.00000, 444.955, -2.00356, 397.314, -3.66428, 402.229, -3.56236
25, 900.00000, 436.547, -2.74925, 396.527, -3.72249, 400.876, -3.66749
25, 1800.00000, 424.087, -4.15204, 378.257, -5.87007, 381.93, -5.87876
25, 2700.00000, 446.782, -2.10435, 397.383, -3.7155, 402.251, -3.65451
26, 0.00000, 442.736, -2.72661, 398.991, -3.77066, 405.928, -3.52878
26, 900.00000, 457.296, -1.9421, 405.667, -3.47305, 412.574, -3.27046
26, 1800.00000, 467.399, -1.62824, 411.773, -3.33691, 418.239, -3.19325
26, 2700.00000, 448.921, -3.92045, 399.178, -5.32369, 406.814, -5.03238
27, 0.00000, 486.449, -1.25068, 429.342, -2.73623, 437.072, -2.54065
27, 900.00000, 495.255, -1.15766, 434.685, -2.81515, 442.136, -2.66725
27, 1800.00000, 496.812, -1.65122, 443.281, -2.71722, 451.853, -2.48256
27, 2700.00000, 520.194, -0.688948, 460.126, -2.04597, 468.908, -1.85199
28, 0.00000, 517.745, -2.01996, 456.09, -3.67985, 465.082, -3.45948
28, 900.00000, 553.009, -0.550454, 495.618, -1.53938, 505.249, -1.34881
28, 1800.00000, 582.942, 0.294178, 520.153, -0.842739, 530.262, -0.669233
28, 2700.00000, 610.138, 0.832661, 544.533, -0.311418, 555.129, -0.150012
29, 0.00000, 647.844, 1.81649, 579.393, 0.7889, 590.44, 0.924108
29, 900.00000, 669.728, 1.54573, 598.911, 0.563922, 609.612, 0.670994
29, 1800.00000, 738.425, 3.20994, 659.948, 2.45229, 670.701, 2.4956
29, 2700.00000, 790.159, 3.5336, 699.629, 2.74464, 712.18, 2.833
30, 0.00000, 846.135, 3.90994, 739.816, 3.20553, 752.748, 3.28202
30, 900.00000, 904.68, 4.51271, 787.028, 3.87684, 800.241, 3.92735
30, 1800.00000, 934.553, 4.06267, 809.439, 3.34928, 822.115, 3.37218
30, 2700.00000, 1004.41, 5.03607, 877.223, 4.47406, 891.212, 4.48509
31, 0.00000, 1045.24, 4.91785, 914.797, 4.31955, 930.838, 4.33951
31, 900.00000, 1109.21, 4.93044, 977.16, 4.33578, 995.069, 4.35792
31, 1800.00000, 1170.29, 4.98303, 1045.59, 4.38093, 1069.53, 4.43068
31, 2700.00000, 1224.03, 4.65993, 1098.54, 4.01338, 1124.78, 4.08475
32, 0.00000, 1164.95, 6.23043, 1103.33, 5.49064, 1124.96, 5.49597
32, 900.00000, 1123.45, 8.39849, 1117.97, 7.32893, 1134.87, 7.29147
32, 1800.00000, 1093.59, 10.0331, 1131.88, 8.53963, 1142.06, 8.46019
32, 2700.00000, 1039.08, 11.5182, 1123.31, 9.38294, 1129.84, 9.26816
33, 0.00000, 986.318, 12.9549, 1107.95, 10.1355, 1111.83, 9.99178
33, 900.00000, 909.29, 15.0522, 1073.51, 11.1915, 1072.39, 10.9797
33, 1800.00000, 838.478, 17.3491, 1036.31, 12.1842, 1035.78, 11.9493
33, 2700.00000, 739.819, 21.1003, 968.243, 13.7662, 967.606, 13.4882
34, 0.00000, 660.704, 25.4377, 912.378, 15.468, 911.345, 15.1498
34, 900.00000, 590.672, 30.626, 862.592, 17.267, 859.938, 16.8945
34, 1800.00000, 536.08, 36.149, 822.486, 18.9517, 816.599, 18.5642
34, 2700.00000, 489.685, 42.5302, 784.334, 20.7152, 777.302, 20.2816
35, 0.00000, 455.539, 49.0801, 751.34, 22.4158, 744.1, 21.9152
35, 900.00000, 430.238, 56.0247, 723.632, 24.111, 714.549, 23.5565
35, 1800.00000, 415.164, 62.4045, 701.991, 25.6881, 690.157, 25.0914
35, 2700.00000, 406.823, 68.4966, 679.42, 27.2344, 668.778, 26.6136
36, 0.00000, 403.78, 73.2022, 663.272, 28.4574, 653.284, 27.8154
36, 900.00000, 402.259, 77.1489, 649.204, 29.5195, 638.808, 28.8484
36, 1800.00000, 399.914, 79.3525, 639.518, 30.0245, 628.375, 29.3449
36, 2700.00000, 394.07, 81.2031, 626.998, 30.2707, 615.358, 29.5775
37, 0.00000, 387.592, 82.0385, 615.188, 30.2702, 605.554, 29.5246
37, 900.00000, 385.468, 80.8899, 615.114, 29.9752, 606.654, 29.265
37, 1800.00000, 380.283, 79.0536, 614.101, 29.4783, 604.637, 28.8178
37, 2700.00000, 376.301, 76.7435, 613.669, 28.9879, 607.732, 28.2173
38, 0.00000, 369.972, 73.6346, 612.567, 28.1601, 605.126, 27.4307
38, 900.00000, 366.107, 69.8457, 611.66, 27.2706, 604.443, 26.604
38, 1800.00000, 363.176, 64.4765, 613.922, 25.8786, 607.19, 25.2581
38, 2700.00000, 365.075, 59.0678, 616.195, 24.646, 609.416, 24.113
39, 0.00000, 375.852, 52.0274, 625.308, 22.9666, 620.183, 22.5247
39, 900.00000, 396.929, 44.7925, 642.084, 21.1454, 638.798, 20.7479
39, 1800.00000, 427.467, 37.5274, 662.848, 19.1323, 663.413, 18.7379
39, 2700.00000, 466.477, 31.2747, 684.359, 17.2911, 687.198, 16.9472
40, 0.00000, 516.904, 25.2808, 709.116, 15.252, 713.464, 14.9734
40, 900.00000, 586.422, 20.3423, 747.513, 13.4267, 749.019, 13.2382
40, 1800.00000, 682.853, 15.7317, 808.953, 11.3352, 810.052, 11.2083
40, 2700.00000, 796.771, 12.25, 886.721, 9.51163, 889.606, 9.41303
41, 0.00000, 930.312, 9.3602, 961.292, 7.87998, 965.752, 7.80503
41, 900.00000, 993.378, 7.08338, 979.372, 6.14684, 985.669, 6.10395
41, 1800.00000, 1063.01, 5.83697, 1004.98, 5.16217, 1014.16, 5.14408
41, 2700.00000, 1104.05, 4.89052, 1022.51, 4.27122, 1036.65, 4.29959
42, 0.00000, 1094.37, 4.55534, 1012.62, 3.94411, 1026.34, 3.95019
42, 900.00000, 1083.35, 4.19737, 1002.3, 3.57136, 1014.5, 3.56104
42, 1800.00000, 1066.08, 3.77587, 986.96, 3.15906, 996.925, 3.12325
42, 2700.00000, 1076.55, 3.76171, 996.235, 3.11511, 1006.99, 3.09946
43, 0.00000, 1083.6, 3.66845, 1002.97, 3.00898, 1014.85, 3.01217
43, 900.00000, 1073.91, 3.47253, 995.842, 2.82956, 1007.64, 2.83899
43, 1800.00000, 1068.09, 3.50419, 991.308, 2.8727, 1002.76, 2.88091
43, 2700.00000, 1040.44, 2.98185, 964.615, 2.32046, 975.943, 2.33351
44, 0.00000, 1002.98, 2.32717, 929.242, 1.65557, 940.349, 1.67632
44, 900.00000, 962.659, 1.84751, 888.318, 1.09686, 900.273, 1.14627
44, 1800.00000, 907.611, 1.3291, 833.227, 0.473005, 845.835, 0.563609
44, 2700.00000, 860.003, 1.62527, 790.347, 0.956023, 803.489, 1.06096
45, 0.00000, 794.694, 1.50927, 722.7, 0.624391, 735.411, 0.738021
45, 900.00000, 702.318, 0.62258, 639.168, -0.102774, 650.932, 0.0396006
45, 1800.00000, 638.162, -0.420493, 581.557, -1.08051, 595.386, -0.817774
45, 2700.00000, 562.318, -2.38364, 509.362, -3.41022, 522.164, -3.11028
46, 0.00000, 536.759, -1.33122, 489.673, -2.21669, 502.488, -1.93258
46, 900.00000, 487.992, -2.39977, 448.776, -3.15267, 461.224, -2.83618
46, 1800.00000, 454.9, -2.6686, 416.748, -3.70467, 428.395, -3.36526
46, 2700.00000, 432.751, -3.00239, 396.823, -4.09737, 408.743, -3.7072
47, 0.00000, 391.569, -5.997, 360.5, -7.11102, 371.687, -6.60733
47, 900.00000, 402.964, -3.84564, 368.237, -5.07635, 377.373, -4.81842
47, 1800.00000, 395.499, -4.0721, 361.741, -5.23277, 368.611, -5.11096
47, 2700.00000, 388.278, -4.56136, 357.374, -5.42689, 362.18, -5.42286
48, 0.00000, 383.935, -4.66753, 355.984, -5.62396, 361.199, -5.48049
48, 900.00000, 366.99, -6.812, 339.214, -7.92596, 343.063, -7.84255
48, 1800.00000, 384.623, -4.74846, 355.944, -5.69309, 359.46, -5.62021
48, 2700.00000, 392.456, -4.07273, 356.932, -5.68147, 360.859, -5.53911
49, 0.00000, 394.049, -4.02117, 359.438, -5.49676, 361.167, -5.59553
49, 900.00000, 389.402, -4.52388, 359.634, -5.45128, 361.711, -5.51257
49, 1800.00000, 395.507, -3.95195, 359.037, -5.49893, 362.845, -5.39474
49, 2700.00000, 399.803, -3.62041, 362.103, -5.18265, 365.846, -5.11777
50, 0.00000, 400.206, -3.74748, 366.387, -4.84109, 370.801, -4.70076
50, 900.00000, 409.205, -3.17682, 368.027, -4.88115, 373.97, -4.60624
50, 1800.00000, 415.202, -2.97682, 374.256, -4.50991, 378.356, -4.4508
50, 2700.00000, 419.081, -3.04984, 379.791, -4.29414, 385.815, -4.05607
51, 0.00000, 433.628, -2.1635, 387.322, -3.87516, 394.354, -3.57729
51, 900.00000, 438.168, -2.21949, 392.448, -3.78584, 397.36, -3.7162
51, 1800.00000, 440.92, -2.48872, 398.547, -3.7056, 405.233, -3.47365
51, 2700.00000, 459.117, -1.60203, 410.474, -3.1925, 418.39, -2.89788
52, 0.00000, 473.39, -1.4553, 426.193, -2.8129, 433.407, -2.6202
52, 900.00000, 489.959, -1.24272, 445.52, -2.24544, 453.312, -2.04333
52, 1800.00000, 517.77, -0.246153, 466.565, -1.51875, 474.641, -1.34449
52, 2700.00000, 541.63, 0.29403, 489.334, -0.856355, 496.744, -0.76257
53, 0.00000, 577.368, 1.37019, 521.543, 0.332624, 529.435, 0.408007
53, 900.00000, 621.369, 2.35565, 559.794, 1.42277, 568.228, 1.48037
53, 1800.00000, 672.306, 3.08468, 602.589, 2.30089, 611.793, 2.34626
53, 2700.00000, 723.646, 3.37373, 641.786, 2.62532, 651.499, 2.66713
54, 0.00000, 776.888, 3.70359, 675.41, 2.94692, 685.857, 2.98649
54, 900.00000, 831.28, 4.33043, 717.416, 3.6791, 728.792, 3.70756
54, 1800.00000, 875.528, 4.65153, 752.783, 4.02858, 764.825, 4.05206
54, 2700.00000, 913.281, 4.92937, 787.051, 4.28846, 800.712, 4.33304
55, 0.00000, 940.219, 4.83112, 811.707, 4.15929, 826.57, 4.21471
55, 900.00000, 991.427, 4.86716, 862.907, 4.22218, 877.684, 4.25506
55, 1800.00000, 1047.87, 4.94552, 929.27, 4.34277, 943.555, 4.34017
55, 2700.00000, 1131.54, 5.27453, 1011.74, 4.71152, 1027.57, 4.70282
56, 0.00000, 1171.83, 5.14821, 1067.79, 4.54131, 1083.92, 4.53141
56, 900.00000, 1266.35, 5.71338, 1166.5, 5.18886, 1179.99, 5.15675
56, 1800.00000, 1321.24, 6.16275, 1229.48, 5.66854, 1241.83, 5.6185
56, 2700.00000, 1349.61, 6.08831, 1265.42, 5.55941, 1277.93, 5.51289
57, 0.00000, 1322.65, 6.38136, 1261.24, 5.76986, 1272.81, 5.72038
57, 900.00000, 1269.63, 6.87216, 1238.13, 6.15037, 1247.39, 6.07872
57, 1800.00000, 1109.75, 9.01208, 1145.55, 7.70673, 1151.72, 7.62189
57, 2700.00000, 912.929, 12.8873, 1014.68, 10.253, 1016.78, 10.1187
58, 0.00000, 911.292, 12.8789, 1009.68, 10.3128, 1011.1, 10.1765
58, 900.00000, 931.942, 12.2161, 1020.09, 9.97393, 1019.88, 9.82194
58, 1800.00000, 962.333, 11.2704, 1043.97, 9.24161, 1045.46, 9.12137
58, 2700.00000, 1008.92, 10.1778, 1077.01, 8.47799, 1080.41, 8.38265
59, 0.00000, 954.687, 11.2863, 1035.75, 9.26701, 1038.74, 9.16475
59, 900.00000, 896.079, 12.8699, 988.044, 10.3917, 991.96, 10.2903
59, 1800.00000, 947.29, 11.5618, 1023.38, 9.53169, 1032.3, 9.45113
59, 2700.00000, 994.373, 10.5925, 1055.4, 8.94628, 1065.58, 8.85562
60, 0.00000, 955.602, 11.4966, 1042.28, 9.40532, 1052.44, 9.31851
60, 900.00000, 910.246, 12.4731, 1023.7, 9.85995, 1028.43, 9.74522
60, 1800.00000, 942.673, 11.5576, 1034.58, 9.40089, 1038.08, 9.29737
60, 2700.00000, 980.886, 10.3232, 1046.47, 8.66882, 1050.29, 8.56909
61, 0.00000, 992.071, 9.6803, 1047.82, 8.20479, 1051.37, 8.09982
61, 900.00000, 1016.01, 9.2081, 1060.09, 7.88786, 1064.5, 7.7989
61, 1800.00000, 1053.88, 8.49405, 1078.11, 7.43229, 1083.05, 7.3394
61, 2700.00000, 1093.85, 7.8975, 1095.75, 7.01197, 1102.85, 6.95063
62, 0.00000, 1120.73, 7.47516, 1107.44, 6.70544, 1115.14, 6.65109
62, 900.00000, 1146.37, 7.11789, 1118.37, 6.42795, 1126.97, 6.3943
62, 1800.00000, 1150.23, 6.90809, 1118.8, 6.25865, 1126.08, 6.20922
62, 2700.00000, 1149.63, 6.78829, 1116.33, 6.18035, 1121.8, 6.12135
63, 0.00000, 1148.84, 6.76078, 1112.5, 6.16321, 1118.02, 6.11218
63, 900.00000, 1150.45, 6.69798, 1110.72, 6.10887, 1115.91, 6.06334
63, 1800.00000, 1135.84, 6.72188, 1096.96, 6.07975, 1108.04, 6.07088
63, 2700.00000, 1120.11, 6.77376, 1081.03, 6.08934, 1097.48, 6.10437
64, 0.00000, 1113.26, 6.61685, 1070.95, 5.95332, 1087.21, 5.96393
64, 900.00000, 1121.92, 6.59945, 1073.64, 5.98264, 1085.07, 5.95624
64, 1800.00000, 1147.03, 6.41793, 1091.2, 5.80308, 1102.34, 5.80012
64, 2700.00000, 1189.6, 6.22098, 1128.3, 5.67135, 1139.74, 5.64656
65, 0.00000, 1215.53, 6.16846, 1140.13, 5.64268, 1152.22, 5.61869
65, 900.00000, 1179.14, 5.55223, 1099.47, 4.98553, 1112.44, 4.97872
65, 1800.00000, 1176.32, 5.32346, 1082.24, 4.7567, 1096.34, 4.75756
65, 2700.00000, 1166.99, 4.85335, 1069.16, 4.28652, 1084.41, 4.26903
66, 0.00000, 1152.27, 4.55061, 1054.13, 3.97292, 1068.5, 3.94613
66, 900.00000, 1138.32, 4.22956, 1040.2, 3.60673, 1055.02, 3.59737
66, 1800.00000, 1117.01, 3.76851, 1018.53, 3.09648, 1033.71, 3.10819
66, 2700.00000, 1128.55, 3.79904, 1030.19, 3.12384, 1044.22, 3.13039
67, 0.00000, 1139.53, 3.83121, 1044.24, 3.19263, 1055.78, 3.17788
67, 900.00000, 1125.05, 3.53653, 1030.47, 2.86393, 1044.07, 2.89165
67, 1800.00000, 1120.17, 3.62224, 1024.18, 2.9379, 1041.09, 2.99701
67, 2700.00000, 1094.39, 3.18785, 999.115, 2.46964, 1016.98, 2.54459
68, 0.00000, 1055.8, 2.48444, 963.059, 1.74009, 980.032, 1.82401
68, 900.00000, 1021.72, 2.07917, 929.757, 1.28606, 946.172, 1.36965
68, 1800.00000, 976.867, 1.69111, 886.779, 0.879504, 901.943, 0.93928
68, 2700.00000, 935.792, 1.9138, 849.992, 1.27422, 865.798, 1.34557
69, 0.00000, 875.506, 1.78701, 786.431, 0.920693, 803.086, 1.03916
69, 900.00000, 784.133, 1.03245, 705.531, 0.322718, 720.377, 0.465475
69, 1800.00000, 712.596, 0.0640705, 643.282, -0.567814, 658.673, -0.346517
69, 2700.00000, 625.712, -1.64241, 563.581, -2.55192, 577.219, -2.34029
70, 0.00000, 588.031, -0.625065, 534.899, -1.4218, 548.086, -1.19508
70, 900.00000, 526.662, -1.53518, 484.127, -2.16449, 496.503, -1.94899
70, 1800.00000, 478.71, -2.0855, 439.306, -2.96419, 450.786, -2.74652
70, 2700.00000, 447.612, -2.47418, 411.59, -3.42467, 423.2, -3.14227
71, 0.00000, 400.993, -5.394, 370.363, -6.29938, 380.3, -5.99478
71, 900.00000, 410.284, -3.31757, 375.955, -4.30799, 383.749, -4.26672
71, 1800.00000, 402.807, -3.49583, 367.605, -4.57755, 374.767, -4.50346
71, 2700.00000, 397.164, -3.8958, 364.14, -4.72129, 369.479, -4.72589
72, 0.00000, 401.702, -3.27382, 366.943, -4.58383, 371.181, -4.61548
72, 900.00000, 409.012, -2.79326, 371.614, -4.22449, 375.656, -4.21238
72, 1800.00000, 407.859, -3.2874, 375.089, -4.19177, 378.977, -4.15339
72, 2700.00000, 418.694, -2.67384, 379.148, -4.08077, 383.538, -3.98871
73, 0.00000, 424.315, -2.46888, 381.313, -4.11052, 385.356, -4.06088
73, 900.00000, 421.2, -2.87578, 383.447, -3.93265, 386.708, -3.97313
73, 1800.00000, 425.48, -2.52311, 383.159, -3.908, 387.547, -3.86079
73, 2700.00000, 426.932, -2.38515, 380.088, -4.15308, 385.956, -3.98241
74, 0.00000, 422.438, -2.80104, 381.152, -4.03126, 387.363, -3.82789
74, 900.00000, 427.9, -2.44124, 382.357, -3.99258, 389.189, -3.73869
74, 1800.00000, 432.724, -2.21981, 383.782, -4.02169, 389.754, -3.85698
74, 2700.00000, 433.787, -2.45293, 389.371, -3.74825, 395.766, -3.55699
75, 0.00000, 446.4, -1.76955, 397.736, -3.28749, 405.027, -3.04596
75, 900.00000, 452.718, -1.75903, 401.674, -3.43271, 407.428, -3.34339
75, 1800.00000, 457.097, -2.03347, 411.661, -3.15763, 417.588, -3.0631
75, 2700.00000, 477.652, -1.18424, 426.714, -2.56561, 434.87, -2.34069
76, 0.00000, 496.009, -0.937121, 442.503, -2.40101, 450.748, -2.21319
76, 900.00000, 513.816, -0.842304, 464.548, -1.84003, 473.378, -1.64786
76, 1800.00000, 544.808, 0.129963, 488.268, -1.12524, 497.648, -0.950431
76, 2700.00000, 568.79, 0.516655, 510.151, -0.674065, 520.087, -0.506512
77, 0.00000, 606.309, 1.54885, 543.738, 0.479719, 554.25, 0.621168
77, 900.00000, 652.856, 2.55243, 584.004, 1.59508, 595.102, 1.71083
77, 1800.00000, 701.593, 3.11352, 624.502, 2.28426, 636.462, 2.38489
77, 2700.00000, 754.052, 3.44884, 666.404, 2.69897, 677.56, 2.73639
78, 0.00000, 806.555, 3.80282, 701.103, 3.0678, 713.029, 3.10191
78, 900.00000, 855.314, 4.32157, 738.916, 3.66088, 752.521, 3.71498
78, 1800.00000, 897.599, 4.67031, 772.653, 4.00803, 787.364, 4.0701
78, 2700.00000, 934.027, 4.90851, 806.864, 4.25247, 822.195, 4.30584
79, 0.00000, 965.951, 4.80166, 836.932, 4.14685, 852.999, 4.19803
79, 900.00000, 1029.31, 4.79954, 899.9, 4.18402, 915.141, 4.18346
79, 1800.00000, 1105.98, 4.88617, 985.006, 4.32282, 1000.19, 4.28358
79, 2700.00000, 1210.94, 5.20314, 1086.7, 4.65309, 1104.38, 4.63325
80, 0.00000, 1178.71, 5.90561, 1108.25, 5.20609, 1123.77, 5.17273
80, 900.00000, 1167.62, 7.80511, 1147.88, 6.88971, 1158.82, 6.80857
80, 1800.00000, 1146.56, 9.3232, 1169.02, 8.06942, 1177.64, 7.96728
80, 2700.00000, 1103.82, 10.5997, 1169.3, 8.85445, 1176.27, 8.72548
81, 0.00000, 1055.65, 11.8803, 1159.5, 9.55392, 1165.36, 9.39765
81, 900.00000, 989.093, 13.5588, 1133.95, 10.3813, 1138.73, 10.211
81, 1800.00000, 938.834, 15.4031, 1117.79, 11.3073, 1120.53, 11.124
81, 2700.00000, 853.979, 18.1855, 1064.59, 12.6012, 1070.06, 12.3809
82, 0.00000, 785.496, 21.2058, 1022.54, 13.9442, 1028.33, 13.664
82, 900.00000, 718.926, 24.7829, 979.407, 15.3725, 979.788, 15.0481
82, 1800.00000, 661.422, 28.5138, 939.534, 16.7095, 936.898, 16.3462
